,mu1max,mu2max,KS1,KS2,KI2
120,0.8519307876000001,1.9917506671,15.1875337289,5.3625672437,329.7673700426
121,0.8636301552000001,1.9655445095,15.3327556241,5.3956753655,335.793126834
122,0.9019907239,1.9658704972,15.4762557314,5.3672630688,329.2586693837
123,0.8633030566000001,1.9548581037,15.2269678116,5.3336580274,332.6260966362
124,0.878032184,2.0040744503,15.3949176005,5.300228528,326.0622088599
125,1.0311044383,1.9391126939,16.1565688346,5.3812863929,343.1357149481
126,0.8080661086,2.2684776229,14.9708553592,5.4753295491,310.7108118524
127,0.8264524787,1.8887384646,15.3184037369,5.2962470534,321.4516254074
128,0.8625774388,2.0065418355,15.4019323492,5.3523301458,326.9283088682
129,0.8503403333,1.8838326242,15.1223309055,5.3542802557,324.9978799662
130,0.8641852146000001,2.0158045453,15.4356010856,5.3821131681,328.3481833332
131,0.8246673698,1.8487990776,15.1354422401,5.3015944283,318.6768186335
132,0.8460460965000001,1.2805549596999999,15.3491608952,4.9198034129,353.7485574711
133,0.9294025765,2.5598422065,15.6619712493,5.5355543212,342.9098973065
134,0.9074346312,1.3873140592,15.5551748993,5.0316960233,338.9158987708
135,0.8663115224,2.0173007743,15.3100894378,5.3404104046,332.8206023063
136,0.8072101643,1.5537082459,14.8366861812,5.1146647878,339.3032221538
137,0.899199677,1.4771611826,15.5705326491,5.0898582877,336.9247374557
138,0.7584063124,1.7300783235,14.6840508571,5.2458567614,332.4414604498
139,0.7774802562,2.1752420895,14.7619572876,5.4112746711,338.9791676384
140,0.9255939602000001,2.0131825589,15.5365079562,5.3414818629,329.9810922569
141,0.9269520309,2.555386264,15.8182610599,5.5331871914,331.4692968836
142,0.8658798481000001,2.0008757293,15.3860885113,5.3421210446,330.8560418839
143,0.8581151645,2.0268411293,15.2169009361,5.3758381784000004,325.0666399245
144,0.8886110068,2.0367342451,15.3819443625,5.4415240899,332.4089821523
145,0.8461073267,1.9967682229000001,15.2882639669,5.3128070885,330.1278437681
146,0.8680111366000001,2.0627250221,15.3951597676,5.3649359958,330.8522141
