,mu1max,mu2max,KS1,KS2,KI2
148,0.9894095844,0.8015882075,6.4464821619,9.4290493262,259.4076265996
149,0.9249132363,1.1768230294,6.3144207618,11.9038569991,261.1832903255
150,0.8558632838,0.9561348481,6.0241680208,10.5563371783,257.036498859
151,0.9534704604,0.7226061163,6.4327826591,8.879428158,250.9139074017
152,0.9109744585,1.0641951053,6.1931127043,11.168448984,265.0971828413
153,0.9747597612000001,0.8259506175,6.5343232927,9.6821412578,259.2381554485
154,0.9958287319,0.9044803403,6.5978991994000005,10.1923837083,248.6154643546
155,0.899850731,0.7701353636,6.2661161632,9.1420337798,257.1025138234
156,0.8707045765,0.7653402776,6.0786900665,9.0694740485,253.1255932061
157,0.8752854101,0.8070340652,6.0879534602,9.4851509338,255.9289887456
158,1.0092248333,0.9192998313,6.6960158165,10.16615441,255.8684074349
159,0.9269782214000001,0.8011679474000001,6.3568175485000005,9.4001655892,262.9037160252
160,0.8707391595,1.0331645511,6.038726129,11.0662211297,259.7388884544
161,0.9036379771,0.7219332478,6.2340268898,8.9021656738,256.3669989622
162,0.9501374959000001,0.9904706626,6.4466502415,10.619770044700001,253.5752972469
163,1.0407359177,1.0169300786,6.7874253974,10.8789666042,246.0137816341
164,0.9031874968,0.7091796395000001,6.2489623148,8.621756273,253.6251766595
165,0.8461482737,0.9172505462,5.9553678697,10.1517569697,282.6816931605
166,0.9348773306,1.0228249939,6.4410976456,11.0989400553,248.5320625723
167,0.9220060332000001,0.7882180423,6.2689282025,9.3550946552,255.648384463
168,0.8971380128,1.1673742214,6.1015499697,11.8235527485,257.933182968
169,0.914548423,0.9493640183000001,6.2195177152,10.5651340634,257.4269006017
170,0.8846079717,0.9048688318,6.1233928833,10.2273907313,255.3444977163
171,0.8506952052000001,0.8003244992,6.0030254151,9.3661604301,258.4673614537
172,0.8181702153,0.7123323061,5.8770062668000005,8.8146149532,250.6449790205
173,0.846083848,0.7921602971,5.9614059969,9.354745215,257.9080014627
174,0.9559506815000001,1.1673106444,6.4800619191,11.7233268454,258.8817885749
175,0.9699272991000001,0.7681231219,6.6021431924,9.2153701908,255.2104579591
176,0.962521857,0.9351703799000001,6.4358315999,10.3887678862,244.3218863881
177,0.8983455079,1.1629287373000001,6.2157453172,11.8941213371,266.8836735973
178,0.8637875663,1.0143790856,6.0977447697,10.8037485268,257.1314067864
179,1.0456236411,0.8434344431,6.7671081499,9.7304168594,249.648579315
180,0.9200872044,0.8943775683,6.3058980517,10.1013847775,261.7729452594
181,0.8356385958,0.8674741969,6.0018255749,10.0528374266,257.8757198443
182,0.9746675026,1.0412234601,6.5016391717,10.9282762694,260.4191536979
183,0.8951884778,0.8422046359,6.1458758063,9.731979018,254.632119944
184,0.9881554561,0.7934444652,6.5319586595,9.4074438411,260.3771196639
185,1.0140676544,0.8625971473,6.6922560556,9.9855890151,259.0881272417
186,1.0268908495,0.8462708038000001,6.6602867956,9.7721382777,259.8756556804
187,0.9806003086,0.7653909726,6.5765023155,9.2269587097,251.2310093952
188,1.050864141,0.8570721701,6.7891954759,9.9772611518,278.3308049189
189,0.9054603750000001,0.8896940038000001,6.2691833046,10.1425140694,255.1870803544
190,0.9383939003,0.7459790161000001,6.3555630664,9.1171882188,254.3910950111
191,1.0257152079,0.8322784069,6.7439905168,9.6636817097,269.9037836268
192,0.9334841237,0.8204466763,6.3212574896,9.6040431059,249.6132024029
