pH_LL_aa,k_m_ac,K_S_c4,k_m_c4,k_m_pro,pH_UL:LL_aa,k_dec,K_S_ac,K_S_pro,k_m_aa,K_I_nh3,k_m_su
6.027979899904328,17.281230492825106,0.7358972652871048,45.682020056137624,30.425572574063498,1.1992806635569673,0.006343074729588047,0.19996486507742892,0.3602037609688725,12.286171652141958,0.0009429030853616725,2.4723949884349845
6.065856894572335,24.26401830780604,1.6527258631144357,102.06055892672555,27.330156578512977,1.1980834246647813,0.006245913987762314,0.21301046085002584,0.3179242038948307,60.74200541075029,0.000663239959968294,2.461749897706181
5.89249250622516,30.419915311207106,0.9329794059657269,58.01238956108543,28.299057172691622,1.4080237282843644,0.005936012583553951,0.2421621993643822,0.33152439050941884,37.4303576455617,0.0005488664220478859,2.4656061968740612
6.079794978164455,24.1078134785169,2.6133825315432957,160.25338377819983,27.211215271453877,1.189228808904082,0.0061226393016185505,0.21338978174175083,0.3168204686376051,65.2043552539845,0.0006693841100461065,2.4133686832612296
6.1041753710318485,24.55339941559291,2.4541600580077105,150.42320215019717,26.331046084182187,1.1387040852929113,0.006459939221618057,0.2162033022839549,0.30616905911066483,43.67432501675356,0.0006662102669046497,2.281421950162457
5.907980584633176,22.63592372900061,2.4152086849763053,149.36900563826458,26.891093684353077,1.4084883731806563,0.006144405401486448,0.20680633180630292,0.3104730011976904,83.56062092122687,0.0007084900271327188,2.4208781879323547
5.670357381259358,17.578014010205102,2.659566755970906,163.42826338565874,23.581917118357676,1.6731253642691162,0.006059544514196623,0.2004014572119722,0.2701309349678024,114.57930527403859,0.0009225034576153651,2.54264085224208
5.660617340618847,23.181065943530854,1.180133432901205,73.68260534485393,27.256471372175838,1.7381710574706433,0.006066253269775179,0.21437053919693308,0.31459907139225934,35.43625656368102,0.0006981572720178581,2.5124692020469137
5.7047512935869715,23.915749046068537,1.5540575215698402,96.61989387157591,23.801586314976987,1.6529739669360952,0.006097550737490632,0.21229249033215813,0.2713973513029876,81.76851674439604,0.0006697963388859716,2.520232861400663
5.620652439777267,21.387338010872597,1.9784437361471294,122.97783228329179,27.419688736655868,1.8120820994462155,0.006086172101073009,0.2083959501355906,0.3162394394927631,48.17897496625027,0.0007546748843366461,2.4569010347603917
5.810808659717003,23.065351209947952,1.2838508995874043,79.67575074154972,25.651267805873953,1.5073257269902465,0.005941353341074578,0.21094220803246086,0.2955124654479977,44.953864493924954,0.0006992518357536627,2.420481614072722
5.925453438027453,24.275231277779724,2.530310328471964,155.55576454812993,27.77429708247246,1.3534251251785492,0.006154652753403974,0.21374828771663928,0.3233206999012328,44.17376572195359,0.0006652703971930827,2.3523656990787707
5.6751916912861775,19.04691461352852,3.737875672216772,230.05886596725546,28.837832147392657,1.761507839594499,0.005718464162357441,0.20620778706642703,0.3345101483407953,165.64252329866815,0.0008528022955433049,2.405338644460712
5.616756711447743,19.878402672728445,1.1600953552761135,72.03737771916128,26.756455491977874,1.786264000571605,0.005775476119392087,0.20952739132810885,0.3098948716306378,46.6017207997608,0.0008178476436022346,2.48176178210322
5.642762210872927,23.76317881896038,1.4223227498289872,88.32223979601204,28.60612181903935,1.7475971074108256,0.005771551967992425,0.22011586363871666,0.333488519954132,115.93079561002337,0.0006912947336250941,2.349934255176416
5.693513474844156,19.03320103414965,2.5422232026549496,157.80818436656185,27.431646663634627,1.7072001825368286,0.006293555510028633,0.21078242057113078,0.31506017838087746,28.262003267059107,0.0008682950954751619,2.3279545637451884
5.80105699058648,22.769054208778872,7.3879972289445845,450.82368773874236,27.86370551958861,1.5706872804030196,0.005764847478910045,0.2136899011972402,0.32329275693030673,18.985887742183213,0.0007152806318956235,2.428802739663172
5.675284552614316,17.154412782065567,1.7971901004669408,111.56369905740019,28.46090259657553,1.703901160057836,0.005992799947273982,0.20275884491961904,0.33121813169869047,30.535564237899113,0.0009638451833929569,2.4680670606469595
5.639913608370506,18.892372717022294,1.6304637508691873,100.9323175153936,23.994883033731607,1.7585260322305647,0.006029603543776645,0.20995679097210596,0.27323749126298036,333.46975283236867,0.0008845424674946125,2.3430180544188945
5.838000102415513,17.604599222263015,1.9036175729912956,116.45476731281018,22.981010081577725,1.4151826801047918,0.006006388776127731,0.19673227512757843,0.263780670505688,120.20262588547698,0.0009046825118911683,2.1628227065992927
5.642099971022188,19.013443401906677,1.623069459366406,100.7903010324237,29.68020564048738,1.7649776240623554,0.006055730164344642,0.20684952343767085,0.34599809141492854,90.62077495207616,0.0008583903599003712,2.540436100353386
5.635196520666693,21.049534166547055,1.5086847615172472,94.06920567784651,26.94993079938905,1.7948603279563504,0.006074237070300702,0.21397068930414492,0.31037050088281415,80.09960939754313,0.0007773204505389645,2.4221682677737895
6.00079271097506,19.88873661572162,11.70860311148141,695.2399167619759,21.19646655769652,1.2847955320627062,0.005053704652963626,0.21616942194920188,0.24185269402253334,534.2023088468588,0.0008207752630781588,2.4551168187852093
6.040403692151219,18.348779672024847,1.251148161548968,77.21870577760768,25.033698607379677,1.1923803898484535,0.006330831014392736,0.20511247825976214,0.2895286680013587,41.574059320689756,0.0008874780543113898,2.391407934191893
5.972687739922734,18.10433200993871,1.653367449392597,102.06853880478661,26.266868390033103,1.2931429631490199,0.00617795047440065,0.20587691421695947,0.30440332239117723,59.94268234454292,0.000904883693868546,2.4151902986670253
6.045908934659011,19.287842648460362,1.8045392398100415,111.28910581142937,26.798733958694964,1.2315716104984142,0.005897780291417046,0.21425299584223267,0.3123461341343227,116.8487020035997,0.000853871076438394,2.497688852038634
5.73214780448848,22.060850290147172,2.469580298132467,154.96956364019954,32.96706936019291,1.7329902667042554,0.006404629652268035,0.21883700787544255,0.3814523531931552,191.32227923036572,0.0007574202219913929,2.423594385084612
6.292313668132507,18.431635761209016,1.7831777399513007,109.15828586751404,29.38917294386537,0.9777630723506914,0.00625082940139355,0.2051850869719812,0.3464827389375581,23.726691409481973,0.0008822490063091424,2.3759293025997343
6.028334899063484,18.04223407739842,2.022991750537559,124.48235964544557,25.203390700616065,1.224284439725514,0.006242698277669479,0.20617631793831767,0.29126575983448294,47.528895220660345,0.0009110303026691452,2.426060024218598
5.865084892203316,25.053044595828496,1.7105302616105227,105.65431603640505,25.759360432226128,1.4303941908806348,0.006028959658590066,0.2190378498243542,0.29761483222392143,37.95410897148406,0.0006501623993659346,2.400592015062897
5.831402250242593,24.509035134863616,2.5440326376262066,156.82945150593434,27.40383629354773,1.4734967166684303,0.006168703698945508,0.21575890917291146,0.3177921597954408,35.57174287898818,0.0006622456589550236,2.4023639076577505
5.911511977302547,18.325736509047893,6.048199819190287,364.49145479710893,21.51357873384576,1.2991831888040453,0.006373021297582969,0.20883598735580275,0.24478223327384285,14.315079924421626,0.0009030829113157465,2.1501884792908523
5.905798347446091,18.48002730933009,3.432408417480097,210.6116869388164,28.46587901745909,1.4008047765834502,0.006013479713263641,0.20976227887970586,0.3316560014607056,33.2297461624501,0.0008889020420152491,2.423884349770408
5.659220991104796,24.15198188777692,4.094379143908869,251.09985987868342,28.47414669458559,1.7509702016579085,0.005663074109337792,0.22577530126432094,0.3322543277096136,151.00021352951808,0.0006859897022267122,2.6499079962842473
5.57846217189961,20.386683391702658,3.5887024238912537,219.8265956451401,29.86616916490937,1.8435375707447412,0.005776831077863684,0.2055546208759389,0.3499709545923503,42.35204749316871,0.0007845092056609908,2.453380223938653
5.996869032703442,23.56434828491425,1.5874472396436812,98.26311761228594,27.396838831216975,1.2878475597431613,0.006093597212836545,0.21069263830641338,0.3179632421805476,47.75210027091892,0.0006814471597500539,2.4229003804203395
5.878783589403453,19.631976264051556,0.9516775593978628,58.32074797433416,18.954476258031058,1.317792497316913,0.006363990782722314,0.20338865122850336,0.21387009576443844,414.1369684891197,0.0008396002913093816,2.15480088753554
5.888154397798763,18.63868219460851,3.4899208158295347,212.75104386719917,18.957652632527623,1.3759579554325478,0.006439909951154325,0.21608734410419,0.21099109199238872,561.4494043799583,0.0009188482967906869,2.340287250083446
6.173743344537513,24.791068462359995,1.3593498723993676,83.32671518125963,25.419345741355922,1.0566377535186726,0.006198172103892526,0.21220600956285796,0.2964102932581069,75.43014378413892,0.0006412793419507545,2.446887390205224
6.182745092224944,25.592007032946142,3.242819812409133,197.48943102402433,25.65029588111766,1.084566143305754,0.0058321662896844055,0.21892823504020661,0.29821618040921427,76.48717017600747,0.0006298025723733773,2.3355881199848385
5.9196240523403025,25.43979586181522,3.128153619831273,191.56755287978768,25.173442354273437,1.3586931673276286,0.006065180085383138,0.2202341066688281,0.29068689547424037,33.62047742388202,0.0006408657551305487,2.442454390485481
6.075313313526851,23.385288441872014,2.1234911609768483,130.0764915521056,27.327406727598802,1.1728930018061847,0.006046217630195229,0.21189461305444976,0.3195164610818721,41.705281315680104,0.0006914394109290517,2.4750488219206
6.0404560133902825,25.452151506061224,3.909576855571356,242.92643304713806,26.49873375708192,1.2646148543964193,0.00754747606883827,0.21491873165524425,0.29969051198047525,59.95700955106749,0.0006425967038645603,2.4484595856050486
5.847109677623232,25.23866160375215,1.3602067775780278,84.53309159626822,23.446044156195196,1.4322603049405804,0.006563380134597339,0.2161403708332934,0.2669864382038547,27.334360073897763,0.0006422965726828138,2.3855033653136632
5.697376632041309,24.311183318848222,2.417013585810206,149.52505434316905,27.303355768918784,1.676750561071547,0.00611016799684289,0.21526415902632756,0.31539202143110506,51.63961782280939,0.0006653658379456854,2.337585840439682
5.664452801390256,22.677964500674744,1.846236318584704,114.74770217921298,29.234964276720742,1.7478526751021384,0.006180836081819393,0.21053367755007968,0.3390429018033917,186.38353474597426,0.0007081604722927458,2.503409651709663
5.888949774038377,18.821271421217478,1.940678567619407,120.0934273325126,25.82146205025431,1.4002020111149598,0.006251815677731864,0.21072437382343134,0.2975782581345062,45.17875110241108,0.0008751506126959068,2.4427623176406397
5.862653967200492,20.008832175812895,2.584737330244338,159.34669626332425,18.497345663056944,1.3554402849358622,0.00757656884921584,0.1914997246220511,0.20551679060714043,301.72211501663355,0.0007966973594624985,2.471277066051177
6.178385395828311,23.803798600997542,0.8424021791816868,52.20951130377892,27.13458313138327,1.0612767767381943,0.006421850943680348,0.21390646232587737,0.3174600362448906,50.37028456918343,0.0006820756106981098,2.3759649324746914
5.74873809761192,18.210523542448815,2.4807141064455394,152.85386111234422,28.818246564409193,1.599523699599091,0.00588390354970163,0.20751148824392457,0.33592155552145186,54.99625303211773,0.0009005700388164922,2.342809232704292
5.648341968539509,23.429995176744686,3.86436636313807,237.538882706678,26.34231120751655,1.757097325119704,0.006135443827694141,0.21982021264211396,0.30269865842090826,106.61896346473111,0.000704149609726396,2.379011197576109
5.629319021634741,20.73012083044295,1.1363607452007278,71.20804184115184,27.372954230402595,1.7916316059275752,0.006302240260713065,0.2105132232351587,0.31507233396862994,32.32305547343689,0.0007879680790120029,2.450327609624665
6.120263532634405,17.579434759401476,2.9180046484263995,179.15503697312778,21.416993769086645,1.1151439864717512,0.007114658299159638,0.19802327453542642,0.24133657033032857,43.40356897094187,0.0009283745931896646,2.3281675809670626
6.111319718195061,18.5864113244803,2.4338858160298753,149.352715473715,27.389116970064187,1.1507779867959638,0.00611182972270082,0.21201104094391712,0.31954062612021766,34.39108992340788,0.0008926354912735529,2.432554942107436
6.024952722803669,18.2953474503625,1.6277277722590742,100.30705923398341,26.179817679179617,1.2239052079101156,0.00622438680812546,0.20581593599358394,0.30396252479765407,57.986638117784764,0.0008918533484120185,2.426451166533496
6.166859119785192,23.505182355803555,3.3941002721306077,206.85307842806662,24.915700919523605,1.1508344655300935,0.005207468170446314,0.21494053172929373,0.289773433184014,67.52224283533732,0.0006828988412242339,2.470999436646971
5.686530690103615,16.42342542120695,1.061159992510356,66.60206721539103,25.06569977196374,1.6611655831996985,0.006651043907172536,0.18586140064335138,0.28518927639069364,197.6076022055996,0.0009651003541686879,2.4076040026153263
6.141209604850878,18.371030851427268,0.9600009965146565,59.57257745221132,23.92081577599457,1.1050436495441385,0.006520716844019481,0.20480985571845067,0.27504315771266524,91.69092254775693,0.0008908106275215665,2.5573529335625507
5.895696393308662,18.328475029589878,2.2607440814002944,139.2469109111442,27.088946732049603,1.3929298436524082,0.006096113687447939,0.20903624999557488,0.31425535338342436,47.52309013479303,0.0008989044445015431,2.438998715167128
5.801750615849722,18.194562129734038,1.371438771396939,85.2017570040024,27.63248147252886,1.5044187725562268,0.006336004250132079,0.20593681461352273,0.3204309950650703,25.366415501127165,0.000901788602885319,2.304887179681449
5.610980594211383,20.642039518571416,1.9103412274339349,118.84847527142733,27.40455941774825,1.8163379687184686,0.006250447808371378,0.2136913119446463,0.3162359515172615,56.02088668372888,0.0007975364577112777,2.438790163667429
5.625681057179336,19.82584086944512,2.119025648681915,132.26474957863752,25.857397128710545,1.840787617495186,0.00620579659539962,0.2050500594104864,0.2941630244398298,18.524555675012913,0.0008153370928297239,2.5784814546375103
5.674490347145785,18.45443504280549,4.438620355396672,271.9395087905571,29.86663742885755,1.7073887826938074,0.005719573467027358,0.20713867491488358,0.35036466833495417,29.053862217396105,0.0008807249985412572,2.3843293366346545
6.070759287051982,24.103588267758273,4.741674966691816,289.4633359957367,27.85799567382975,1.223354591901878,0.006006853998176048,0.21517714847494238,0.3244213470560287,58.085084930012435,0.0006731378232357893,2.4795200846672785
6.0824664526237555,24.012797829707342,4.333030928799547,264.1792050184883,26.266864854789453,1.1962757070557204,0.006069909395874687,0.21570592672662947,0.3036815374839685,51.37037609656138,0.0006784397459566318,2.477240007199889
5.682654548173549,23.734020278055837,2.0985297000331165,129.80943034679578,28.379590241555093,1.6849173630257148,0.0060027914548285875,0.21766909572857443,0.3296599706863003,66.43148657176128,0.0006921071162162601,2.312694461212916
6.040829131904221,19.03620628896194,1.6965198106946788,104.82098693243552,24.82589594618915,1.2205353025967132,0.006309915032892758,0.20996613454828947,0.2855349435169022,45.07101745239191,0.0008602112159563254,2.3936472871769285
5.599085163467829,18.70195065674322,3.379437968956342,208.48334743707323,23.562316553675302,1.8163859074197832,0.006284752122707533,0.2064191443940786,0.26770419029446946,21.95084265514074,0.0008814304946105711,2.5175653718126267
5.945765156189994,18.236637929655263,1.6192612556550823,100.05456553387107,25.79315121922609,1.3240410225385186,0.006193573687258605,0.20709396125262725,0.29829827561762035,63.170837293435184,0.0009005890191430342,2.4326248467115525
6.0552718520231315,24.098211177781575,6.977510158168988,419.98082806698716,29.39748998439794,1.3014923461299017,0.004751120833838136,0.24256432127884145,0.34515368298524474,555.8675800975362,0.0006989094508907456,2.485553347754544
6.015089289304315,19.00918453843748,0.7575962595323018,47.248401462839105,21.41340429325239,1.2107265935701321,0.0067812068237930075,0.2051876379964448,0.2424933791485875,104.01371081869604,0.0008584084145254762,2.398000049118906
6.186315268365585,14.914929794449899,9.163891471816346,557.5321832105595,23.95643205971849,1.088831643653899,0.007144630932937802,0.17451001097437727,0.2727760473567851,7.459786392845336,0.001042393763349222,2.7391933811702343
6.097267638750853,24.324409557326597,2.204195830241425,135.83536128649854,26.91537972093306,1.1868995385207106,0.006129449619072796,0.2160726845835878,0.3118379213433156,71.51485651230242,0.000668676411184292,2.462859672281861
6.069153088939671,18.70868094331076,1.7955714687282385,110.80305177140771,28.211011866646878,1.202380496065269,0.006254675010310656,0.20858444614177496,0.32845779479016307,35.10011734094897,0.00087373902484813,2.4540470117424253
5.954887419188692,18.892830832920552,2.3252246745708502,143.99041986432667,28.461695654276973,1.3619228512517387,0.006193580848496295,0.2117019733610485,0.32965291426087384,36.96028153767165,0.0008718705096542766,2.575556657734499
5.626514406111184,18.896584393436257,2.364863954638966,146.36635812165872,25.88107707263495,1.7798725781575309,0.0061653782695015365,0.20640231465718972,0.2974425977892135,89.76777444805862,0.000865464229080231,2.4390332253696254
5.711488463762918,22.84958753257701,0.8577689557662249,54.068869546867184,25.344926480603817,1.5530528882356516,0.00771224054473461,0.1994041441348663,0.2891809169879262,325.9952717174031,0.0006899710090349711,2.4004565689130763
6.021717251084027,23.928321340944986,3.228944267491644,198.18982195124195,24.657077653162098,1.2624462773814358,0.006192227121957767,0.21508221552071363,0.2828712825339706,74.30569441617538,0.0006818266294741977,2.4300844143478533
5.681450288593294,18.566824700206013,2.2003290251438465,136.36050352423015,28.044377692935946,1.698037611568929,0.006184974559247041,0.20794115279597744,0.3245629102714867,77.17734650115769,0.0008855122008551495,2.501632656316773
5.918257502240786,24.932387791382418,1.0739147793093162,66.694675641424,26.255854390345963,1.3553870124798306,0.006174471230318472,0.21790780476378765,0.3038660248434897,31.34545463289987,0.0006521997771793838,2.3704283517223548
5.594281906038411,18.644456524571716,3.91963756540586,241.33181928060154,28.37840074915963,1.8145090317337067,0.006370657748894616,0.19601044025357303,0.3294680515783135,280.7032555039663,0.0008612429177869049,2.4169674376398573
5.695674059499286,23.172648428606333,2.558916039237604,157.46444836892186,28.51380372775514,1.6609466185663044,0.005780008633730956,0.21372697726578185,0.33302247314313943,37.127712539019726,0.0007010647393595295,2.3034755811131586
5.70315816025416,19.10134225465536,1.77517758542858,110.05132863069974,26.772021577252406,1.6649987639357153,0.006129630152151326,0.21178099596787664,0.30924462886716547,65.26212113581732,0.0008648790717672753,2.459335430366642
5.890301881788249,17.407096074302927,1.05304439952702,65.90587743749886,22.16483808035491,1.4098064208632437,0.006491251865293969,0.19746721689172364,0.24991746555248603,89.70470328627239,0.0009291347832602105,2.542889659281771
5.627829948760507,23.05893861781628,2.1434651705253738,133.52235000450247,27.2865104754609,1.795818753194524,0.006439293243528581,0.21675425667824533,0.313356626915278,90.27591681515166,0.0007131983485840392,2.4428192018421737
6.08051690635093,18.016371767178537,3.875794850186764,235.9047786773354,28.737791638322477,1.1949931734494217,0.005866314676051435,0.20544099196390886,0.33733012881044044,53.569535680271386,0.0009024573191667945,2.520807721837218
5.855659226629243,18.38490162756021,1.8455692447818546,114.15687376187681,26.107749236129955,1.44382512535723,0.006238476714717476,0.20470452794651645,0.30053096984233146,78.0215706100963,0.0008818238323294936,2.4722866623516517
5.5728816227448705,19.930732403128744,2.918989666863148,180.05760709080874,28.949578484222958,1.8515429821176783,0.00612027536581915,0.20659141987596988,0.33693203181826553,90.50978555045413,0.0008161461163581991,2.5079385227006346
6.087853409732121,18.59141025145095,3.3537501876643194,203.42211631475388,24.167332273828205,1.1563074617903055,0.005891939552170363,0.21026619090036172,0.2797385544237489,19.459460083946325,0.0008794852044953638,2.494390330558702
6.160095872067979,21.656793176065683,0.7891891206189531,48.849825318927756,25.212050227661283,1.075514583902942,0.006170647110800546,0.20619517147141878,0.2932406163178035,45.9524002096309,0.0007443222992365423,2.5149992127739424
6.193298147383739,19.223694097693198,0.8790926301515171,54.57039755222238,25.37026911845233,1.051037180919539,0.006665529177006148,0.20934665785009043,0.29337605050436444,30.261349606341458,0.0008554132382991226,2.4645901913631265
6.14321142990394,18.694334437225447,1.9735836651852543,121.2630767288156,25.00189600855253,1.1140736882093618,0.006259141997130324,0.20856071119689767,0.28884985718119216,115.29459261108407,0.0008775681385092198,2.3526914683096156
5.901455722538622,17.87016380212461,1.647473519969528,101.97424012942838,28.257815455768473,1.3892800591965653,0.006205709272594735,0.2058745320907091,0.32911620668164066,74.70332049222732,0.0009222005645829935,2.456871099629951
6.241155751059275,17.835699691558048,1.2396857615126307,76.30811407379859,26.560513365233714,1.0036901501868307,0.006404482858174254,0.20225886782771188,0.31036178952472554,124.48976746599433,0.0009171825144072107,2.447352233087964
5.66804185055723,21.47456754871581,2.359979238303534,143.4364456727505,37.763198804169456,1.7064773180067363,0.004826921821797587,0.23125739377424448,0.4602695657978975,87.18879330625563,0.0007880656425166823,2.2079413356129765
6.099137405918262,19.118715860676247,22.495235589304833,1336.5453791461957,28.888629842704347,1.2088304533519658,0.005179382182109049,0.21404030672728097,0.3395890538396305,37.48832240616378,0.0008682797543862257,2.2815683770737305
5.757317495851662,23.840413694755593,6.082978671018832,372.0480868215797,28.329750428235283,1.6408277573519916,0.005596906754773797,0.22521694441081933,0.33051815090298875,12.601555639920036,0.000701162455065542,2.339207039142861
5.810231951089485,26.40471030077456,3.308611210707573,204.62491441838174,27.392340587694456,1.5505385869629862,0.006108541116270172,0.22335778953049343,0.31582717984894915,98.280703210166,0.0006183213953753759,2.4014538069360607
6.091837915697801,18.038621708569277,2.574442569523704,157.3695475532228,26.152157194020667,1.1717382541426633,0.005927610732059707,0.2070675883958261,0.30439067649788504,61.186766394401104,0.0009089761564745032,2.450215923147228
5.608558758679163,17.738221917999862,2.1919227370259615,136.3081470380687,19.28107947865716,1.8409644618688126,0.00578634148465433,0.19235819341329616,0.21333371005382473,21.48123875109054,0.0008899038656259643,2.2937788241150465
5.650982066494826,21.54947129504608,5.886906982031416,360.95342471206544,27.85414567139023,1.7446834153890622,0.00605987579715734,0.20819787843253226,0.3229959122428719,78.60465685419251,0.0007530972637092714,2.379454689680699
5.882227866403809,23.452286195855358,2.45168238919184,151.23607723554974,26.49508436561406,1.4300507274624088,0.006044771858283256,0.21321669542986463,0.3059210599514916,82.0073591543148,0.000693011799091796,2.4058742603553473
5.677380992398105,18.196484064875076,1.4706659910133444,91.7517231692812,23.700652686414973,1.7122281726441557,0.006344709703936827,0.19725751184849896,0.26927855810194207,45.7279075608982,0.0008767923851840861,2.4342517411517983
6.15918671589159,18.6678282182194,3.4598960171668294,208.73358511713548,24.781571676573524,1.0505906914846999,0.006044052286773458,0.21381529248866948,0.2893535695457644,34.461888247967536,0.0008943929670088292,2.340666211494358
5.90226175017514,18.87727754092867,1.2485697183660482,77.30503478419263,26.250467251329475,1.3892226799376195,0.005877002388950845,0.2102255089666434,0.3040931190538284,60.16221491547254,0.0008654328232759701,2.401012506918291
5.594079037929399,20.61139930618238,0.974542298573937,60.682380871811695,27.372445950470855,1.7831240297830508,0.00615796418662688,0.20503618963093714,0.31738613213090505,38.342484653359094,0.0007745338581041744,2.3368759844911495
5.87242352522007,18.11173600687498,1.8376497452380132,113.8368170824018,25.347391362921446,1.424602542266783,0.006286440285446881,0.20527147627639802,0.29099127773685146,55.98670742533697,0.0009035993318345921,2.3695020134567106
5.7428188531029125,18.769298709036054,9.25778394748053,561.9144561402449,29.96260131597489,1.668281355817411,0.005464754253881783,0.19997227215058308,0.3496705910920786,105.92779854529222,0.0008443934741369327,2.4465918764422
5.920193962911914,24.091949831953166,1.2413362955749583,77.23034873091552,25.49028439029936,1.3437507412687042,0.006590642346957106,0.21226271806444066,0.29347220215484454,78.05149016984721,0.000671758600304874,2.4326470078710534
5.613794469540928,19.766167357967174,10.805930987731172,658.1536471192059,23.623741329866068,1.8261838029825475,0.006108116479845419,0.22535591740007005,0.2672674427988223,5.056122047960359,0.0008693995023283455,2.6278484163497255
5.8661568678218545,18.227058421903248,2.1063833267474097,129.92345767966006,25.529206669770083,1.4195612397056372,0.006261889540966054,0.20722384690907505,0.2937997965789758,78.12763617898418,0.0009030085316149558,2.445853312908103
6.114561783133661,22.870719238376914,1.6866162495657067,104.31005806984379,26.20984339631736,1.1473826449058744,0.006545532298872461,0.20603043952312197,0.30274984516187986,36.354126068328284,0.0007011261031404194,2.408988158585346
6.048071719220386,24.47071047020127,1.45366392418915,89.9570895429849,28.555929118244002,1.245471887292046,0.005886850870964031,0.2176735094498591,0.3337197408814191,98.09023433669832,0.0006651265790580094,2.2934714422638107
5.69732040533869,23.285493813829643,1.3803353960911195,85.83937414625025,26.359221709873378,1.700903857401328,0.005814094344485615,0.21703349167812397,0.303899304178057,80.56930754431097,0.0006994776446334407,2.5334459768905573
5.725731087557806,19.303153838492623,1.3341813076743168,83.75842079432502,27.72954909235899,1.6715166030964252,0.006432786310798785,0.21202098567668662,0.317130103461668,81.21367665935898,0.0008599075322822277,2.4141390461681853
6.182691139869303,16.75302315753369,3.455169546501881,212.57617321660993,29.829095010075225,1.1551185958690662,0.005813116280863143,0.19830671815113346,0.3478351100453885,238.09704189674474,0.0009737890222308008,2.6349785363398945
5.653534393335819,27.16896754293681,1.9185532758505852,117.36422350126126,25.47182414547692,1.72507383800954,0.005268685460112059,0.23237065329155174,0.29650819854715704,44.26604732552727,0.0005990495308920515,2.46127768223336
5.739790176942897,24.92038292986313,3.085012630773063,189.97684500110162,28.086792448316274,1.6283830755455317,0.005897781936285648,0.22111562849185562,0.3260746573981063,111.6980931928308,0.000657138348485099,2.3407203693801213
6.22860426606747,26.465220158087604,2.2329426577002973,134.85807119115404,29.07997937448878,1.0106431504024809,0.005306232240592981,0.226106119589847,0.34886229384201184,80.70378044368029,0.0006140297121434665,2.1422750951263665
5.617970374037972,22.679080051730068,2.057633679728322,127.59782059694321,26.17488260042693,1.7985095216177795,0.006119520307987886,0.21291541972162842,0.30086369710831956,44.74837519023669,0.0007143805017125155,2.441326952513921
5.648212198759796,21.919400024132226,2.1095542361508945,131.09853319851965,26.63213052550171,1.7775142968853725,0.006102023599802738,0.21049369456569703,0.30588591245691304,45.73334117757215,0.0007401299163930852,2.485591270645271
6.192812433489352,18.576669736294818,1.4411027238009013,88.9387027388006,27.929992537034348,1.078695667256799,0.006153470438237852,0.20839098431452888,0.32671789433301046,152.93698873727183,0.0008833409122767471,2.4885236773927817
5.641861442146108,24.212503095430776,3.49385794675545,215.58921875987596,25.56197672079103,1.7609005433698544,0.0062204905633471185,0.2201525896486585,0.2925642375758691,71.01107807070532,0.0006793048568859851,2.3888132752175557
5.673299335369137,25.528579315188868,3.038758167003297,188.73867162464893,23.804222461342697,1.740398461082092,0.006541700220159619,0.22077501352906517,0.26872360295540915,15.873502118157841,0.0006391245905381319,2.1861723336386216
