,mu1max,mu2max,KS1,KS2,KI2
50,0.5212335934,1.2963825761,5.6732352229,11.6461462257,129.9109968413
51,0.5812981516,1.5022007634999999,5.8780787035,12.1319596295,132.8195308288
52,0.49918337020000003,0.9080387561000001,5.4751773813,10.7594376307,138.3756917006
53,0.6240942553000001,0.8328114228,6.0219679296,10.4410207375,136.7649312174
54,0.5345070339,0.8845226979,5.6574436759,10.6112071473,131.8527578864
55,0.5501646888,0.7983213290000001,5.6959853911,10.3986039962,133.4902032784
56,0.5171114623,0.9508448593000001,5.5793304435,10.7230303174,131.3639632103
57,0.6347488104,0.9815425394,6.0373771026,11.0103457166,127.2828763664
58,0.5710513298000001,0.7115411781000001,5.8177915836,9.8598640396,129.68807895
59,0.5738066504,1.3259372967,5.8773659549,11.7832608047,139.0416197189
60,0.5389716824,0.7864673405,5.6491301693,10.2540146767,137.3386298713
61,0.6120662845,0.9208268026,6.0002007204,10.8052754864,136.3213657262
62,0.5931482356000001,1.0005512613,5.9762086706,10.978358658,131.001925052
63,0.5498333461,1.0249430537,5.7018033819,11.0025358871,133.2696428375
64,0.5485857809,0.9956350288,5.6631481913,10.874609273899999,134.575710189
65,0.5293691328,1.1318671946,5.6398192409,11.3392426542,130.4134640232
66,0.5063632464,0.8458955223,5.557796893,10.4120449292,140.3771131659
67,0.5115592661,1.3410975716,5.591575887,11.6093552153,127.61467074870001
68,0.5908393589000001,0.9811446181000001,5.8854273722,10.933923341,132.0902205859
69,0.5106136572000001,1.1183244751,5.5412895216999996,11.4632680809,128.2755310631
70,0.5338525432,1.2694560286,5.5956658248,11.6537278115,144.9295305256
71,0.6128843616,1.1412399366,6.0381370648,11.4593085696,140.0404188336
72,0.5086307203,0.9106604185,5.5701812584,10.7534237079,132.3408532998
73,0.5896764761000001,1.2555982746,5.9234349093,11.7253951818,126.9008552662
74,0.5243096196,1.1998747423,5.6573958193,11.3372098768,138.9103048486
75,0.5199512991,0.9079832016,5.5779249999000005,10.7572839919,134.7345265858
76,0.5885278678,1.3552751161,6.0045515962,11.7711531682,139.0209197497
77,0.5707481594,1.4869005656,5.8152985542,12.051218681,132.4613332486
78,0.6181639437,0.8371664409,6.0603173764,10.4326879893,129.0639799985
79,0.5289847336,0.78383351,5.6305469181,10.2199992388,132.7327458643
80,0.5812741047000001,0.9280497222,5.8992372293,10.7896595237,132.0429474452
81,0.5698726144,1.1610679233,5.8432911015,11.3968503817,141.1367686048
82,0.5621753027,0.8784085681,5.8093473934,10.6769612461,136.4364996887
83,0.6025264730000001,0.9396320636000001,6.0157560797,10.706529100600001,140.760273339
84,0.6382164765,1.0507943396,6.1344204283,11.0727879444,135.4304819643
85,0.6601098364,0.9787350058000001,6.2276000597,10.9456127434,129.7199204286
86,0.5868099152,0.8633269195000001,5.9506701265,10.4415246601,132.2330273279
87,0.5839145533,1.1169127388,5.8479764379,11.312611267,129.9436872884
88,0.553766623,1.2188563095,5.751701572,11.5999669823,132.3088275374
89,0.5981885648,0.9219204704,5.921920039,10.6954489515,140.7901814092
90,0.5749487855000001,0.7366347965000001,5.8729180123999996,10.1116961488,136.9446304925
91,0.5299163078,0.8751710465,5.6627356547000005,10.4582944159,128.8103396838
92,0.5258235706000001,0.6820172499,5.6705101268,9.8187382307,129.4780453177
93,0.488903876,1.095285145,5.4326554853,11.2323330188,140.9269507902
94,0.5572382403,1.0172296364,5.7942270894,11.1322130817,135.1477563394
95,0.5550300596000001,0.7011238264,5.7689389566,9.8525416313,143.9650515945
96,0.6230433638,0.8383165594,5.9558165293,10.3671074867,124.229388621
97,0.5092330153,0.9406826031000001,5.5173493331,10.9155932879,139.5538026207
98,0.5653802351,0.9616379094,5.8136404882,10.9320072248,133.046478233
99,0.506971032,1.0851335228,5.6001305558,11.3142341806,133.8688572858
100,0.5222789524,0.8870137755,5.618725632,10.5465468861,137.0226667118
101,0.5095075941,0.7686429467,5.4787730694,10.0730464809,140.9304320054
102,0.5114360416,0.9017980282,5.5870842768,10.6449735507,134.5643594406
103,0.5706406106,1.395131489,5.7971587687,11.8916810417,133.6990091967
104,0.4990933064,0.9215251196,5.4787859988,10.7776646844,135.4244447342
105,0.6003796641,1.3409205078,6.0163303466,11.827166564,126.776915008
106,0.4866799077,1.0992364344,5.3694902338,11.1787752635,128.1417010044
107,0.590830441,0.9083204955,5.91337955,10.6873245349,130.8028442499
108,0.5620414033000001,0.8834444494,5.782213372,10.5545301637,135.5805880844
109,0.5443037387,1.3969627633,5.7410310272,11.8533852218,127.8162177569
110,0.5682891375,0.8548592607000001,5.7781096721,10.4691691781,136.1011118884
111,0.5405516129,0.7342537330000001,5.7404721184,9.8800993696,133.6546933028
112,0.5377431935,0.7227277188,5.6669567808,9.8765798272,134.4823461889
113,0.5358431064,1.2218825797,5.6084588446,11.6238704307,135.8055569205
114,0.5555802925000001,0.9932158849,5.7240396551,10.9620948293,133.1880400746
115,0.5260742159,1.0324217228,5.6558151772,11.0413422495,133.9085904164
116,0.5460567522,1.1357697314,5.8009783898,11.4216127244,134.8880023857
117,0.5790144058000001,1.37182114,5.8367409771,11.7932714694,134.03162119979999
118,0.5829287099,1.4594927093,5.8745629554,12.0315362057,132.9200266619
119,0.5804760488,0.84899486,5.8288374732,10.4467090801,138.1012120101
120,0.5581065499,1.0119418544,5.8377009934,11.0372166811,133.2141263545
121,0.5657630596000001,0.9711247941000001,5.8781914754999995,10.8818730476,129.3396322679
122,0.5473982676,0.9095460152,5.7395120459,10.765986767,136.5901883677
123,0.6507896966000001,1.0136079543,6.1489731611,10.929760288,128.6783547655
124,0.5310116144,0.714507589,5.7140408161,9.8820648183,138.2003288747
125,0.5385912115,0.9073540495,5.7328735794,10.66123915,131.4069590361
126,0.5527709002,0.9985924514000001,5.7335058255,10.9977834522,134.4029892604
127,0.5554505626,1.0875406982,5.7223953449,11.1350030923,137.0747781143
128,0.6332716977,0.9445505679,6.0437003425,10.8154914459,136.9537786294
129,0.53918458,1.2769185575,5.652106159,11.609484567500001,128.7929246176
130,0.5155402631,1.2062580143,5.5375331227,11.457759769,133.566965334
131,0.5617799916,0.9845291393000001,5.789601763,10.9648790606,136.3888418874
132,0.5291759815,0.894074629,5.6603616959,10.6761888206,134.198874245
133,0.6169803616,0.7794625711000001,6.0777975273,10.1555540503,135.2391554401
134,0.5529792606,0.8580154446,5.7101094257,10.3943078204,132.0246974921
135,0.5056811767,1.0337167727,5.5526431769,11.0333476736,144.6789436065
136,0.5385165754,1.1095826291,5.668397834,11.3016623861,136.6344943915
137,0.5880239943000001,0.8095829158000001,5.8906025707000005,10.3883443982,143.6207611719
138,0.5353259042,1.4265216475,5.6644840693,11.9529612763,130.9953971281
139,0.5087188377,0.9007479994,5.5633943571,10.6244819548,130.0278606189
140,0.6169859121,0.9218328463000001,6.0279306926,10.7645746992,134.8098267008
141,0.5767470096,0.9241201666000001,5.8326200427,10.7134387951,130.3086010321
142,0.4930441446,1.0744401462,5.5276483499,11.2986617046,133.6344400807
143,0.5646688417,0.9169882702000001,5.799765563,10.7437032813,130.8387234877
144,0.5005695658,1.1075981668,5.5226062095,11.2369145312,136.1853520928
145,0.535928226,1.2566737031,5.6269532116,11.781540673,141.6884834855
146,0.6124478679,1.3060539308,6.0005220756,11.727022871399999,135.0635887141
147,0.49937785980000005,1.221489809,5.5170802759,11.6394373254,128.8970974757
148,0.6119946036,1.204615965,5.9904203257,11.4900544583,138.4103384321
149,0.6049671412000001,1.1284052281,5.9384029598,11.3254262992,140.2863815506
150,0.5717070486,1.0420792615,5.8351861663,11.2108345888,133.8361281114
151,0.487869775,0.8226702092,5.4408639348,10.2802383575,129.1967487491
152,0.5466285118,0.6771944392,5.7270103788,9.749186782,132.8562059547
153,0.5621183573,1.2112833673,5.8313605797,11.5245253555,139.478048155
154,0.5260314824,0.9019473055,5.5848740197,10.7073030582,134.199836869
155,0.5491943261000001,1.2055257729,5.7834116877,11.5659286468,128.3488482503
156,0.5196693353,0.9805456256,5.5860227517,10.9545230809,131.0005483223
157,0.5846922098,0.8419592028,5.8754928032,10.3543294772,138.0918219064
158,0.5795559861,0.8893569584000001,5.8951071491,10.5109045209,135.242057883
159,0.5508040906,0.9115193592,5.7803555202,10.7413730835,134.6193632501
160,0.5501738887000001,0.8878475089000001,5.7571385972,10.7307316234,133.6275572274
161,0.6252039367000001,1.2261316225,6.0435145975,11.4909741091,137.6652726885
162,0.5750992177,1.4365478401,5.8079719419,11.8503397855,138.5076364345
163,0.5711453701,1.0229566277,5.8370846096,10.9832460783,129.4786872416
164,0.6020149404,1.2307858487,5.9388375321,11.6544360296,136.2422613284
165,0.5927726482,1.1103501729,5.9629857448,11.21177342,135.6877203036
166,0.5457311912,1.0143002115,5.6769540311,10.9806741078,135.5311032608
167,0.5702984115,1.1097635309,5.738760857,11.2095788725,135.7676882292
168,0.5281478883,0.9766523636000001,5.5785131827,10.8708100492,139.684275882
169,0.6122977021,0.9856150207000001,6.0453593559,10.962149914,137.0307630785
170,0.6175811792,0.8762920496000001,6.0413449006,10.6852116387,139.385425852
171,0.5247261549,0.9810812381,5.7156380972,10.8736950625,133.4665501456
172,0.5280263734,0.8004011835,5.6635440025,10.3081284181,138.8533988899
173,0.5213233068,1.049635214,5.6433572728,11.0730827936,129.2061069994
174,0.6339973912,0.8728713783000001,6.0776698433,10.5837871155,145.3928216362
175,0.6042397202,1.2725526474,6.0268843168,11.6227562708,141.0120263817
176,0.5644244662,0.8640102510000001,5.7971599274,10.5198723074,140.270980133
177,0.5657012304,1.3261061425,5.8002218375,11.705833159600001,131.9249454239
178,0.5729138182,0.8687631382000001,5.8776152778,10.5810690605,128.1438186726
179,0.5766552825,0.9324424916,5.7996763416,10.833258840300001,133.6065719924
180,0.5702900181,1.1342594242,5.8237229614,11.1793581172,134.3823035049
181,0.4761854353,0.9942738266000001,5.3750791055,11.0180417258,129.9605068359
