k_m_ac,k_dec,K_S_ac
198.80637571719595,0.01949239226046501,3.1320225025093418
202.43083610435636,0.019702401946714538,3.193337470361476
107.00366067113652,0.020523948083033802,1.6112554461469746
176.03705714624252,0.01935760792225595,2.7474193198566397
35.023316434173026,0.020116643830691613,0.5116519194425865
141.69110193281736,0.019475614052333327,2.220440036121283
29.311373551148904,0.01965918744402713,0.42456079568062427
29.213011874640543,0.01990166071387696,0.4218109650090133
33.98009987589817,0.02013750618082465,0.49459570775926615
87.85014808157139,0.01939911461687825,1.3367605128801003
234.79250514192003,0.02006383506820569,3.6855305662865154
268.93416468993047,0.01990763514172036,4.2431379594437955
261.86348317040046,0.019658825592339425,4.143233045054436
249.1464402047666,0.019531657814352284,3.937919048819198
33.088363866031976,0.01980774917178515,0.4843895684121586
72.36613503664171,0.020537764153762517,1.0725286169511925
131.7304072067827,0.020522324780323557,1.9860364220585853
259.9699683748305,0.02024254737201671,4.060356750479717
123.47539429996043,0.01936060981883359,1.9186636706896352
216.0421881547057,0.019530413295977173,3.4092969773253663
39.18824855832226,0.02035924814944824,0.5716525174274897
238.3010555536486,0.019784980154869177,3.762851725118439
68.99262234072938,0.019350790151611626,1.049636381024937
46.90595154874375,0.020482040877905963,0.687006014881654
73.51358549149212,0.020522583530959974,1.0895222303731993
85.76713665058466,0.019358850454816754,1.317415782042031
35.679382916989134,0.020412041648012146,0.5148371637886165
144.3588853548407,0.019457291016497996,2.261202207384752
33.018525761010316,0.01983012060493704,0.4830886387620391
238.82510950996476,0.020038492030219998,3.7519356297114816
32.3552655715265,0.019814188114650157,0.47270900952818035
230.75111501220175,0.019462481726554844,3.6407507176126033
38.979506026489965,0.0203899370774076,0.5673684544744491
80.01958884525581,0.020534630625884696,1.1921872874639987
90.73212695016169,0.02053680075408317,1.355437966232212
229.31767761668002,0.019822814194891143,3.6173738680506307
151.10451981820094,0.020481416335354954,2.3101037657393095
40.76866907762796,0.020481354159104136,0.5911470232391997
280.0318703250468,0.019814476782039216,4.426602388058982
89.73823543580748,0.02051996782194642,1.347279834177282
87.23651459404692,0.019384266241316245,1.3278629264299284
177.92582152979682,0.020366705521849243,2.7496040254026037
215.9638466356057,0.019505077238508552,3.4072457125571636
267.97327948686416,0.019578590681662608,4.2427153623766785
35.15527073154287,0.02036786308022744,0.5079620711221658
250.4432986655026,0.020322216394063827,3.8969099129263545
248.3024685949382,0.020011673962584756,3.9056821081728907
161.37731497363043,0.020490454703450182,2.4664568670813662
121.80905046113844,0.020478269860165137,1.8535322409619508
35.663559169262086,0.019767612729507784,0.5258870148952218
43.25019182530189,0.019387089212070305,0.6440744138518611
34.84776384954405,0.020109958008751948,0.508875278048294
32.681814729322795,0.01984128283337249,0.4776975730197436
51.49653298184982,0.019388765879135555,0.7766156819683459
55.14284288650954,0.019500674520320525,0.8372959277238721
65.46868357683805,0.020503229890118567,0.9733728932925211
264.7412449218598,0.02016883815805544,4.147198599152835
240.32753565404502,0.019671195491512104,3.7995190637797944
34.25465144867755,0.01976948090371188,0.5031679246339136
142.49697335898003,0.020513256322457138,2.165458760566884
178.95996157934593,0.02051670406009102,2.7306085201450827
59.531222713480936,0.019359725640227837,0.897312867113666
167.38638782269504,0.01943311483577673,2.577165628890612
36.60698825823785,0.020304244983159966,0.532614327308307
33.27057037669437,0.019953667986305185,0.48578279647855693
305.7319496933107,0.019354496238860926,4.785471409440927
32.37472799136052,0.019744142451183885,0.473238976524504
225.7188144606198,0.020020708097170326,3.5457733959732805
282.2223569264017,0.019639109666129827,4.468812259866086
64.41475606447322,0.01934628937472778,0.9789155371325117
251.42892303246722,0.019705435876674678,3.9758924183193223
84.27075008126143,0.020533704894244838,1.255576875660113
33.877926594736486,0.02012606015608049,0.49334042887962926
44.634634321029154,0.020461278880947315,0.6528635996206222
45.5681881746876,0.019495754945936132,0.6841586938354639
87.60160693482658,0.020516883991750168,1.3033551388416973
40.31427105852206,0.020273959470224482,0.5921346803279119
257.46889469733037,0.020192962906705973,4.028343318175839
190.6387915518321,0.020516939774608476,2.909586041471462
183.6986981418129,0.020311266879944893,2.847679662964439
214.6951298827511,0.019582781244378004,3.38939910467586
258.2643864028303,0.019472651925543417,4.079923981280248
254.66345059211682,0.02016136830844287,3.9892371139375165
33.65561721426762,0.020089943996860208,0.49024206441394286
65.9988640207712,0.01936292637646157,1.004469885329772
92.53768437117641,0.019359582968499583,1.4163562931030818
67.46903824722641,0.02052931913954141,0.9973288349979881
322.7338722016121,0.020024316433659196,5.086774342373202
116.80888615993257,0.019361825981685375,1.8004510833590355
239.88518023275938,0.019657179900928523,3.7922549048292193
73.68416117732016,0.019365425939049722,1.1184811936344627
176.1971505205184,0.019450162184382856,2.7684001797139217
285.65442196768174,0.019670137544157203,4.523953762045266
179.38723182854454,0.019602884829123205,2.8256253943971736
47.63849921685512,0.01958434988378625,0.7181500034982846
272.39845192970137,0.019819063373651212,4.304992012342475
33.96314870251853,0.01995088101573152,0.49695593238615826
32.99230808155957,0.019870880464573675,0.48235061853000033
55.40970876086687,0.01936372520556154,0.8360964774923958
34.028645665212075,0.019891184012660944,0.49870927794311204
58.40930690807511,0.020541148530144136,0.8590536382790358
261.84295121308173,0.019857791443317136,4.135305615940155
297.4032138458799,0.01976308813785861,4.7081317548888775
93.93168136146622,0.01935453689103542,1.4421214755208136
58.78473280944975,0.01935009784661936,0.8876413840764854
28.46567727495894,0.019676927194622842,0.4109184148922496
287.33569816832477,0.019974910681906075,4.530820828107483
38.958670106611535,0.0203893560823525,0.5670560979550212
201.09131097845994,0.019620662037876716,3.172114059685483
40.45833711740446,0.019504324351899166,0.6023340138696247
35.02485721493737,0.0199976244983219,0.5135087736711388
202.3430041147797,0.019856578266071137,3.184361956663092
31.067382367835638,0.019966452235908465,0.4506106324387155
33.39699231642375,0.019794903404307448,0.4894682394885504
56.049937573699694,0.02044660807273026,0.8315731123121496
73.17758127302578,0.020158448518048214,1.1149115487986763
253.79700910913593,0.01968282795604801,4.014545077914378
42.744499271307916,0.020424741028194488,0.6249570094427197
404.0629448562102,0.019757278786823096,6.414141059737618
35.76916339049314,0.020200554540734068,0.5217968208040834
48.445429214107214,0.020454379239459426,0.712864294626937
34.53652553212567,0.01965260023383402,0.5082274338176775
336.5922757958602,0.020338912087980127,5.244991013797291
46.28291248687635,0.019385902280478717,0.6919633790657398
146.42148013769415,0.020449766094066048,2.2428313135542965
267.6929536297197,0.019797289586803667,4.231408831715418
26.75871020354223,0.01971224871894174,0.3833578141602503
277.8407806688448,0.019609942764106863,4.399091866995936
301.75148268040726,0.019964569672139054,4.762090263684587
138.4532465286595,0.019367854838525447,2.1570381327162766
109.86977652580241,0.019957644656374635,1.641102624562173
182.19026999209785,0.019468176232070936,2.8668142437533306
112.8849227947815,0.020478119220075145,1.714409081397932
101.88095286936513,0.020519775302523854,1.5231023399171664
36.26870104024174,0.02008119900111814,0.532064998958452
131.06368893842563,0.019362331124733432,2.035974799319767
326.7201056272785,0.020053929540059707,5.148042535872687
46.459950742076316,0.019369776206631408,0.694385738042867
200.35905064986449,0.020258302104682067,3.1168838786650035
55.421791499193255,0.020525300789440377,0.8137438202263236
243.4569652238534,0.01984464882610154,3.841499109837858
282.078790361303,0.019943637996734338,4.449943940508233
293.451035019093,0.019957024962901693,4.630623647675563
416.09781198908195,0.020189619780796846,6.538187721257592
155.34505274590614,0.020476634579408477,2.3756304268643618
40.93278496216498,0.020410213860245417,0.597117034331853
77.38759771235283,0.02053649003178244,1.1494373795866741
316.6531025573486,0.02018764066021224,4.966494119743924
363.6108652414746,0.019606595852743096,5.768340164339506
31.46122536894366,0.01988863377885318,0.4578439670513254
104.44696935878447,0.019439017650330476,1.6224966777180034
33.5719889382178,0.019868883241233794,0.49169526347419396
184.8957538129502,0.020382044765268923,2.8560996793176576
86.9512696355325,0.01936621382772539,1.3380858105471922
354.29060773742907,0.019419505901259106,5.601546244612718
43.70734834691499,0.020441479956236203,0.6394793714618694
194.71509367136196,0.02032977315303133,3.0188127266210536
284.50581386765805,0.019832869263429656,4.49883681315669
32.63947350131027,0.019974636271145,0.4757618203854973
255.4146760167188,0.02048506945727667,3.9295089684000244
298.0071331198603,0.020200254285888754,4.668812761665977
195.55834020098487,0.019462112441079683,3.078027559110606
41.24758660111999,0.02043554111018557,0.6009825302769324
310.004712865397,0.01987487555221911,4.901790597216889
42.696679993640146,0.01944841169800292,0.6374472662797567
159.22739332699686,0.02050678049939181,2.4302596073346425
248.9894594670081,0.0203832885659102,3.855712234450493
252.2257209393247,0.019674097019742452,3.989255034124882
102.41566741613458,0.019366490742346594,1.5851969547460738
332.54294758267014,0.01973002638715378,5.27097690036804
316.8887581225949,0.020057930119027,4.991398001463869
185.60230816794623,0.01942103164440575,2.9148769832307115
263.977069706084,0.02019975294254798,4.131010263321636
136.87218050652686,0.02052636279012241,2.072737274031307
115.0271046817153,0.01944084231727257,1.791658057667737
31.511665470703246,0.019659228124253095,0.4598030274612819
186.65955910779022,0.020516119228425146,2.8519335539579873
57.35645394825649,0.020434435118523296,0.8531640253271912
230.8829783050898,0.01998461003476308,3.630825511743659
32.21113907653959,0.019884521630679962,0.46977555523220316
213.91553674295116,0.01958448799522403,3.378015743737828
45.6311935560532,0.02050471710773622,0.6650738503536221
61.981295403876764,0.020526276328830115,0.9129641170960835
182.09904237575324,0.020271856140782793,2.8287044255649207
75.98102196349117,0.019352342272830118,1.1609018090145986
33.48764234862343,0.019946635241009154,0.48936290092150575
107.38790843744654,0.01937717421796352,1.6652494033489917
68.22417761642315,0.019367563688313563,1.0349027869231642
231.0731995042827,0.020190860968085294,3.6109722497016485
209.4767453504169,0.019453413074081567,3.300110712019762
31.80000486454492,0.01972853630746401,0.46429618841988013
34.14825246200952,0.019679554737003304,0.5019609847557888
247.30277235552015,0.019960492521516403,3.8943151802785874
181.536541449718,0.020359830997104065,2.8066541063777866
112.06321863825735,0.02052613801354708,1.6868001627517337
384.2972694476913,0.020247691414194257,6.021278983243182
110.99055904393653,0.020525344093332936,1.6736822529868702
281.9491054274063,0.01962935908834377,4.464658383713902
254.78297398305514,0.019874843376826445,4.019689677707288
170.71516611852115,0.02051893303594675,2.588994017222569
221.02730924972994,0.019590414897918223,3.4906918826411886
248.53744873455142,0.02021140219887687,3.8839208225304533
43.257254413067706,0.019624518215981688,0.6479097354303098
36.77388698441838,0.019965942954421615,0.541611098876547
87.1717481726879,0.01938662855733032,1.343629996570976
213.99685838805954,0.0204642642591463,3.2919044953540246
283.26147504387563,0.019618021862991414,4.485980588713984
244.93555572255832,0.020065651470947854,3.8468231117013887
286.5122206446777,0.01987637290699293,4.52633501158962
63.96898261559895,0.019363720030163973,0.9674306004531874
285.2992302148735,0.02015126644635001,4.47535675113781
229.83537820375628,0.019579070106357996,3.632003705904267
371.8947859651713,0.01986888480129861,5.886816179394341
34.76101812512687,0.019774799579403844,0.5113877593092591
31.37471455842427,0.020289166825803256,0.4501258898407406
216.51341117464955,0.019567529979525655,3.418309862922584
251.14843683617678,0.020029881422940946,3.9497725469805687
211.1753464278118,0.019508040871624496,3.3318365413561373
196.80374017084296,0.01963947182244992,3.104089635654787
81.00684320359736,0.020535237754596872,1.2072139208857717
40.99272179359011,0.020173620684148668,0.605133489536648
135.063952330319,0.020523644716347007,2.04228406852703
33.543837641462595,0.01976783385868839,0.49196647275488736
38.08930626649918,0.020293653538924077,0.5563287502915876
72.29297886809056,0.020530529905309396,1.0710949166244172
136.46871824576093,0.019383165129833024,2.127273908174861
33.28374397354046,0.019808571222616672,0.4874633200129393
203.22654697621763,0.020099818260477433,3.1815715118409043
75.04049865432316,0.020522917413636054,1.1134344021069125
164.7768401190147,0.019369560150832712,2.577538954002197
315.3712259014431,0.019793430838350286,4.993377765228407
274.6326179415147,0.01990943552956234,4.334174379143286
83.85410671942516,0.0205387587418484,1.2519046542520695
64.35751515299951,0.019345519539545383,0.9755791956428596
249.9933770747084,0.019775114742004395,3.9502559138136277
212.24289565300614,0.019458515838587938,3.345600120133339
265.8648526373505,0.020170667530054153,4.164536909163869
211.17269179881637,0.01949009271598384,3.3311925002966225
295.04016521933266,0.020114116684918134,4.635027686293386
295.5710767333349,0.01979660063131129,4.676939394294614
172.84721758614583,0.020458344304090773,2.653808124310997
101.70194579141,0.019358985542136477,1.5638607817112489
126.29770747175688,0.019512273642372138,1.9746569135281216
30.096080027605975,0.019960291418972088,0.43523335141919867
27.9450103211074,0.020156057147252028,0.39856805747795143
219.30623562835308,0.019892080536692242,3.453080874243937
35.42132906048677,0.02018605274582544,0.5165337501943573
242.5156578816625,0.02025778455617645,3.7819484606791556
31.032304911750625,0.019532154667053065,0.45195445035141785
38.607661932761616,0.020037219738698778,0.5697195081164889
93.62722830014671,0.019830123242055783,1.4513147931607744
34.36116688867946,0.020017142234519555,0.5025345192138009
34.55328286724287,0.019887175358073023,0.5072712911243996
34.56151843017341,0.020147883972550365,0.5038274822059758
196.38956872789674,0.019808385751846284,3.093249478807035
36.91964070269883,0.020077436787950112,0.5423082047477359
410.73987727605805,0.019395644470953564,6.49000870834082
37.59477127400399,0.0197550855780185,0.5567342034206779
204.74716875227833,0.019542374751054387,3.2297838285419975
196.7129857885941,0.020500734649778262,3.009330863160415
232.18191856324637,0.019981786213781265,3.6524279623001425
372.9347059456068,0.019931886307129998,5.898553367598485
233.4616941359745,0.0201668369121371,3.651522941546382
51.81939217693841,0.019371273826856196,0.7803748892555538
43.36878228989946,0.019438755263452585,0.647958338495075
331.1057444877714,0.020406190865452235,5.137137004575228
34.408129856591444,0.019913138533438457,0.5046792250810372
50.004378946218374,0.020359288178347534,0.7220000917892587
30.154302302244066,0.020139804094822425,0.43380462918799695
207.06129740800267,0.019525979932018177,3.2655961990534084
34.40119694899283,0.019984407897144077,0.5035225375649075
101.14008258263921,0.01935630151030728,1.561607367380224
58.136229876700085,0.02051944285198313,0.8582186650243627
