time,D,S1,S2,Z,C,pH
0.0,0.1965470315371314,30.589860234528867,0.03612517719154564,0.03613556433060898,43.91388999412509,7.39324883321167
0.010416666666666666,0.19645896414108469,30.58348963463017,0.03613029195829575,0.03614068119919858,43.924560402430345,7.393313459052372
0.020833333333333332,0.19637110610717562,30.57716213626826,0.03613542135955355,0.03614581270218664,43.935172360641076,7.393377908228849
0.03125,0.19628345818551962,30.570877945816513,0.036140565324730076,0.036150958769037,43.94572552444386,7.393442180029582
0.041666666666666664,0.19619602112320944,30.564637268494923,0.036145723782742376,0.036156119328719545,43.95621955078381,7.393506273755005
0.05208333333333333,0.1961087956643089,30.558440308362478,0.036150896662014584,0.03616129430971129,43.96665409787546,7.3935701887175105
0.0625,0.19602178254984667,30.552287268309513,0.03615608389047894,0.036166483639997374,43.977028825214,7.393633924241452
0.07291666666666666,0.1959349825178098,30.54617835005008,0.03616128539557694,0.03617168724707226,43.987343393586045,7.393697479663151
0.08333333333333333,0.19584839630313727,30.540113754114437,0.0361665011042604,0.03617690505794072,43.997597465080794,7.393760854330902
0.09375,0.19576202463771383,30.534093679841476,0.03617173094299258,0.03618213699911899,44.00779070310086,7.39382404760497
0.10416666666666666,0.19567586825036354,30.52811832537127,0.03617697483774936,0.036187382996636,44.01792277237321,7.393887058857596
0.11458333333333333,0.19558992786684354,30.52218788763763,0.03618223271402039,0.03619264297603441,44.02799333896002,7.393949887473003
0.125,0.19550420420983786,30.516302562360664,0.03618750449681029,0.03619791686237191,44.03800207026954,7.39401253284739
0.13541666666666666,0.19541869799895092,30.51046254403947,0.03619279011063986,0.03620320458022233,44.04794863506689,7.394074994388942
0.14583333333333331,0.1953334099507014,30.504668025944753,0.0361980894795473,0.03620850605367698,44.057832703484834,7.394137271517821
0.15625,0.195248340778516,30.49891920011158,0.03620340252708949,0.0362138212063458,44.067653947034515,7.3941993636661785
0.16666666666666666,0.19516349119272314,30.49321625733213,0.03620872917634322,0.03621914996135868,44.0774120386162,7.394261270278138
0.17708333333333331,0.1950788619005468,30.487559387148465,0.03621406934990653,0.03622449224136674,44.08710665252996,7.394322990809811
0.1875,0.19499445360610027,30.481948777845396,0.0362194229699,0.036229847968543664,44.09673746448624,7.394384524729286
0.19791666666666666,0.1949102670103799,30.476384616443365,0.036224789957968094,0.03623521706458698,44.10630415161654,7.39444587151663
0.20833333333333331,0.1948263028112591,30.47086708869134,0.036230170235280516,0.036240599450719474,44.11580639248398,7.394507030663882
0.21875,0.19474256170348198,30.465396379059793,0.03623556372253356,0.03624599504769052,44.12524386709382,7.394568001675058
0.22916666666666666,0.19465904437865728,30.459972670733716,0.03624097033995156,0.03625140377577749,44.134616256903996,7.394628784066137
0.23958333333333331,0.1945757515252522,30.454596145605652,0.03624639000728824,0.036256825554787174,44.14392324483551,7.394689377365069
0.25,0.19449268382858648,30.4492669842688,0.03625182264382825,0.03626226030405723,44.153164515282995,7.394749781111759
0.26041666666666663,0.19440984197082584,30.443985366010136,0.0362572681683885,0.03626770794245756,44.16233975412497,7.39480999485807
0.2708333333333333,0.19432722663097646,30.43875146880361,0.03626272649931973,0.03627316838839191,44.17144864873431,7.394870018167814
0.28125,0.19424483848487836,30.43356546930333,0.036268197554508004,0.03627864155979926,44.18049088798849,7.394929850616747
0.29166666666666663,0.1941626782051997,30.42842754283688,0.03627368125137615,0.0362841273741554,44.18946616227993,7.394989491792563
0.3020833333333333,0.19408074646143064,30.423337863398572,0.03627917750688542,0.03628962574847445,44.19837416352619,7.395048941294885
0.3125,0.19399904391987724,30.418296603642858,0.03628468623753695,0.03629513659931041,44.20721458518023,7.39510819873526
0.32291666666666663,0.19391757124365536,30.413303934877682,0.03629020735937337,0.03630065984275873,44.21598712224053,7.395167263737148
0.3333333333333333,0.19383632909268497,30.408360027057938,0.036295740787980445,0.03630619539445795,44.22469147126125,7.395226135935919
0.34375,0.19375531812368382,30.403465048778962,0.03630128643848863,0.03631174316959125,44.233327330362336,7.3952848149788375
0.35416666666666663,0.1936745389901616,30.398619167270066,0.03630684422557476,0.03631730308288818,44.24189439923953,7.395343300525056
0.3645833333333333,0.19359399234241412,30.393822548388115,0.036312414063463666,0.036322875048626184,44.25039237917441,7.395401592245607
0.375,0.19351367882751708,30.389075356611144,0.03631799586592992,0.03632845898063243,44.25882097304435,7.395459689823387
0.38541666666666663,0.1934335990893202,30.38437775503206,0.036323589546299447,0.036334054792285395,44.26717988533248,7.395517592953151
0.3958333333333333,0.19335375376844163,30.379729905352296,0.036329195017451334,0.03633966239651663,44.27546882213755,7.3955753013415
0.40625,0.19327414350226158,30.375131967875653,0.036334812191819534,0.03634528170581248,44.28368749118376,7.395632814706865
0.41666666666666663,0.19319476892491663,30.370584101502075,0.03634044098139456,0.036350912632215834,44.29183560183062,7.395690132779497
0.4270833333333333,0.1931156306672941,30.366086463721476,0.036346081297725395,0.03635655508732797,44.29991286508266,7.395747255301457
0.4375,0.19303672935702568,30.361639210607706,0.036351733051921194,0.03636220898231025,44.30791899359921,7.3958041820266
0.44791666666666663,0.192958065618482,30.357242496812468,0.03635739615465311,0.03636787422788597,44.31585370170401,7.395860912720557
0.4583333333333333,0.19287964007276653,30.352896475559312,0.036363070516156164,0.03637355073434222,44.32371670539492,7.395917447160727
0.46875,0.19280145333771004,30.34860129863772,0.03636875604623112,0.036379238411531775,44.33150772235346,7.395973785136258
0.47916666666666663,0.19272350602786464,30.34435711639717,0.03637445265424627,0.03638493716887484,44.33922647195439,7.396029926448034
