k_m_ac,K_S_c4,k_m_c4,k_dec,k_m_pro,k_m_aa,K_S_ac,K_S_pro,K_I_nh3
9.718908711085259,1.1082682185473725,52.170208124473184,0.027544688190776646,9.353659063505512,2.2621644530708673,0.2417401886033464,0.04989601204930701,0.0028185995325225046
10.452033273092379,0.8516050198875181,40.762516963380854,0.028338423932300648,9.294592443817137,2.2839725572182306,0.25674329336468077,0.04881923236206141,0.002645748597963582
9.394040479674596,1.0395278517844566,48.160146355702246,0.02835261371278794,9.046984776166573,2.2140564329080994,0.22748380272326285,0.04883822054234544,0.0029025200820606755
10.094485722274861,0.6243230714275838,29.46951657841443,0.027855428671876358,9.02330616814438,2.194211736606231,0.23880045225726426,0.048103608828549325,0.002624927032990846
8.797687459159045,0.7623398510711966,35.52383900010986,0.027439367601403905,9.15280766179851,2.1247941708393987,0.21659538551499943,0.0502340940944339,0.0030628251799269205
8.915654865646255,1.2828832459006978,59.541319504984656,0.02655918426703336,9.921739270486778,2.2032994291102286,0.22293783735861075,0.05522601238112398,0.003025006653432541
9.190033151287903,0.8528281633814511,39.731022186411025,0.02808398350984919,9.067824583629045,2.1710005273209516,0.22364269980484464,0.04910933524303329,0.002950204259352113
9.268214861150616,1.082313780147004,49.393252504108986,0.026506965739111068,9.200011345209361,2.318453372612826,0.22866165536510547,0.05130176279573849,0.002856907120652682
9.362678025682195,0.9544834551324244,44.67143369420279,0.02631410618743993,9.595941556772267,2.2478332518146997,0.23213869971838516,0.05269206848898084,0.002869867574132189
9.626832663031777,1.7749448853559244,79.35595335431844,0.026399334100533703,9.710737787642888,2.2888970494650174,0.24548172393018594,0.05557735160047832,0.0028984478199133934
9.452208338928097,0.955548920545567,44.88215753528705,0.02670964338917343,9.430276895718823,2.272602946351466,0.23454359564989616,0.051070397639369935,0.0028556911093756206
8.53279781090502,0.929722607681182,43.78322602443783,0.029285803253664738,9.143077975909774,2.2549864831021798,0.20065509088314135,0.0490268724628477,0.0031111224968244514
9.404094413171116,0.6309611769704379,29.928514477598615,0.028376124166710284,9.057257168651597,2.159316879499864,0.22757577388122766,0.04862467310711708,0.0028845788050255346
9.19721124440494,0.6990817273202671,32.95174335055218,0.028234013695388957,9.05821157189481,2.25249418503244,0.22055098986435254,0.04895433983095665,0.0029107296897578996
9.265527164912408,0.9804790699133428,45.40345870208171,0.028066926535461136,9.332430712846644,2.2187223641167053,0.2246130165005766,0.05143311818325832,0.0029148793557133112
9.420134458550807,1.3300656484375721,61.92564118942298,0.02721501642609639,9.874572133486677,2.2233484676443194,0.23141048500795147,0.05410926769626722,0.002868197772172778
10.217262083356875,1.1283950934556577,50.74776515938981,0.023323359723535313,10.777047200174463,2.4228760621881595,0.2680927589467259,0.06601236637586182,0.002682733065899015
10.30175487273204,0.3855474612558625,18.809263602128848,0.027175183860312167,8.99099691247529,2.312367531890081,0.24808648599879826,0.04798262026153179,0.0025845612346762493
9.25251468564855,0.7919829457516195,38.02963284947312,0.02817407335721848,9.170151499838589,2.309463379325111,0.22285746739951162,0.04800394693398268,0.002896789005929866
10.838036351683645,0.7167475797810106,34.054476807667555,0.02650503570740618,9.291014083096908,2.251425951233598,0.26777911037251595,0.05044729995561767,0.00247882499915829
8.877636683659548,0.7336559184100913,34.91256162638325,0.02685219199155342,9.684717229102626,2.2457144585282984,0.22049189450118947,0.053009227250082475,0.003035526423103805
9.128083540778949,0.7368132249405746,33.87536804124518,0.026105228805131556,9.213553480101,2.1276468701754983,0.23279404972049342,0.05127589304879534,0.00297693396378101
9.346304839725494,0.7227157612678317,34.59573064520807,0.02738922589405628,9.505791483109611,2.269651393288149,0.22831158328389223,0.05108833218161915,0.002897219750170806
9.214580799686004,0.8421005781279581,39.35850523210608,0.028433667429339376,9.475124689398902,2.2142456801582346,0.22230386785962064,0.05225486117828071,0.002937285505625537
11.765573960627393,0.9411537326383039,44.045561968431656,0.02772991914340383,8.986771200074685,2.3869254415868553,0.2833628855172257,0.04733819056660919,0.0023074247383965962
9.157362169553046,0.8789633681714143,41.436723048057836,0.029492251115893493,8.752737684186767,2.2268203384736682,0.2194700760612927,0.045566876842919796,0.0029826923463551155
8.427704190826272,0.9819861902595463,46.79635291463472,0.028547071903025325,9.943363281825018,2.259315831345137,0.19814849956022995,0.05374168163592346,0.003148785265286083
9.239842209068843,0.5995698295832954,28.662976938754493,0.0288538892266149,9.18404285939192,2.170726557014773,0.2186546560509498,0.049293027847978864,0.0028999378864117014
8.965123306920557,2.4683492496849655,112.15800071579643,0.02901570247704884,10.322409765345204,2.2347602697841573,0.20917231433636396,0.05787406803142498,0.0029187718903790506
9.845081652879957,0.9106854494825234,43.45264322230036,0.02827142397466912,9.41217464289448,2.27063347959938,0.2417787319645982,0.049803416590210585,0.002784617135947113
8.276578543886533,0.977734038849204,45.3135716892471,0.028217718875257123,8.866751126724303,2.1421761115241784,0.19657989152063512,0.04693624062616242,0.0031483645470960684
8.939282615568814,1.0601825062482853,48.8510025781547,0.027976306935107168,9.19701905170504,2.200501868092335,0.21749368865954302,0.05030384227354353,0.0030273753306006
9.217936782878866,0.4717496407456158,22.68813362529575,0.027807382264048615,9.481624032352137,2.19435034365006,0.22325079725860883,0.052336432558277086,0.0029104989145909256
9.202560152205578,0.869104768947442,40.2108753072204,0.027401350003538372,9.525351579209484,2.2568485087686136,0.2235242353172966,0.05339339350125342,0.0029407827002849592
11.286062696327177,0.9155096787095018,43.332963689140136,0.030046566871773914,9.385648202351122,2.2874285414405695,0.26667739160753856,0.04999592176774571,0.0025058671403692828
9.163222085552597,0.9773509711430575,46.09969085603637,0.027290335399846193,9.648342092538293,2.254419049448407,0.2241430747756458,0.05233418377846462,0.002935161278646325
9.387978553582146,0.9881766908265048,46.48107291421043,0.027050536521309006,9.268435002220857,2.2877806071877913,0.23516454860977473,0.04971041805629747,0.002898703795788701
9.180019981213508,0.8952781976007027,41.51679323926448,0.027862188645560018,9.092583535825234,2.2001489448456684,0.22279026072111419,0.049526492998348604,0.002935977062720785
9.161629575188535,0.8104488021520303,37.88795934695442,0.028185582724872406,9.054940497017942,2.2221155352354987,0.220249713630447,0.04898605552488778,0.0029342718249877674
10.023664472473657,0.7468131906624428,35.65239566163808,0.029705556286375803,9.014231977674052,2.168777454546304,0.23147210024593637,0.046968621293929196,0.002660209389619377
8.179528650616682,1.6082565453479851,71.72502356813251,0.025852337725959514,9.433335307338881,2.18265198470614,0.20465321835958353,0.05311040606378545,0.003227632829366824
9.686493525783966,0.959450835788061,45.3904010294621,0.02748236929885194,9.569120321577705,2.3059054520577438,0.2392926079054998,0.05158708142220065,0.0028340663876028484
10.565477372735188,1.562416280996843,70.72045002336729,0.025355728563914253,9.442823284595296,2.2872016307070786,0.27398202091825774,0.05218225001930003,0.0026182187357067276
9.51461964033882,0.6011962334470768,29.374674918284864,0.02872083601922221,10.594629458505889,2.2656280511896103,0.2203769923526472,0.05933208131819268,0.0027117217982919922
8.576210460974938,0.8750723280827822,40.482790833355885,0.027461687712793288,8.489160864456188,2.2178897788161986,0.20654357768409298,0.044589569879684,0.003103589879409913
8.915195054704043,3.131297812494593,143.06559727460925,0.028540142090684575,9.017511815148463,2.2170627577401585,0.2137987285219214,0.04634698608634281,0.002971648209537439
10.688442852084611,0.40175091924410433,19.817934922064435,0.02864974600201317,10.143765682284302,2.3684953965913356,0.26311088506575975,0.05611693646822413,0.0026306446366111814
9.218306187446522,1.1212654708186598,51.45812669890674,0.027792116012504926,9.213379896570297,2.199475233770319,0.22571838848594486,0.050555152933530294,0.0029441284961253746
9.24762104191673,1.2648508687809816,58.975761329117844,0.02705166573757501,9.479734976515767,2.277414127722829,0.22730741956992837,0.051210849647636364,0.002907025301830331
8.11393895710814,1.0313933871806675,48.664138667385274,0.02785002381623775,8.491596724620463,2.2104380590820734,0.18585684230644345,0.04316801641059739,0.0031297693956699978
9.309855736018156,1.0007639344815997,47.10240058266107,0.027091168716074844,9.307181792052713,2.257166788196204,0.22673542032080723,0.04980027420127542,0.002862158048654646
9.437623732701464,0.9684685521183891,45.78722672155607,0.027481455762383464,9.508397695573132,2.2738891759508983,0.23116216324599642,0.05110902494518863,0.002861733000501526
9.381480565361834,1.0258746555721039,47.137350172362396,0.027376088874475082,9.075777150819071,2.152336657116321,0.22975842773834307,0.04965490132037606,0.0028521964043652136
9.008653479342875,1.1630717094724379,54.42736226865325,0.027265345249719346,9.530391830149947,2.2522739765115936,0.22011710911521995,0.05136714816064911,0.00300172043712609
9.40130036879047,0.8515535473225218,40.47714866746643,0.027306116989318657,9.54323887464714,2.264458881265555,0.2310738089577217,0.05156933470691078,0.002880420187129406
9.124381345723444,1.3935679240567367,63.45452247464678,0.027845944743660093,9.599486390824548,2.162173480153208,0.225125708785074,0.053505032785917554,0.00300771566862615
9.020528562768435,0.6233284934757457,29.59259594968535,0.02846390585935188,9.474697103736615,2.184605863854771,0.2211990492397778,0.052032239413980726,0.003043737462602299
9.534689915909135,0.6864103335628887,32.18776835804197,0.027629187556081354,9.677709736346124,2.2291628248529745,0.2324688781481739,0.054509885960301825,0.00283165922188641
9.429881390570474,1.6172574628094325,73.74581818093692,0.028633452429204165,9.54541484210781,2.222168470797827,0.2269023422254006,0.05236055078475362,0.00286569706850727
9.36046985673862,1.2468990454966813,57.24078598039021,0.02813866085026061,9.189419470905523,2.1764856240970403,0.2282079613000582,0.04999960343396582,0.002929481590570358
9.650584832717362,1.2295701050758274,57.4446547116886,0.027298419017949684,9.696714949574492,2.2297367850915863,0.23446781642133943,0.052634749139612406,0.002772509804561761
10.125793287373524,0.6339456102314037,30.024874494874922,0.028243270468308997,9.051628247057415,2.2164365411283256,0.24574776709153187,0.04870488975359312,0.002683611851913078
9.69430514010877,0.37398513978534126,18.40440459725357,0.027638750004098166,9.310483553140928,2.2459341235448416,0.23588161432755209,0.04959681595504804,0.002792309581416915
9.358426877411063,0.9512458489774395,45.33686308781473,0.02805476143076762,9.736069827739781,2.2740280262767114,0.22359421968830284,0.05267767429862466,0.0028455873508826317
9.635331811884953,0.9898870559305875,45.66924654999322,0.02782081878164801,9.624365433280214,2.2171702618314026,0.23343916798733275,0.05386974826379301,0.0028089484869153326
8.609610344244935,3.1071463296971045,140.6250487309607,0.028747505882300746,9.633950605968053,2.2878938521092893,0.2091892260686703,0.051557435738521736,0.003245572091584958
9.519454388549974,0.9751308681400049,46.87335669778611,0.029358988373624308,9.456513826162796,2.2589647057813247,0.23115380761574203,0.049447426576359754,0.002888823512464453
9.448523262640556,0.9718496118914393,45.347333617648566,0.028734222869484505,8.937645473518442,2.24423719607314,0.22924009043281474,0.047706331973822284,0.002894802514894084
9.110300684374081,0.7900738409584444,37.100098821450864,0.028521805399426673,9.163619910509905,2.155726217553874,0.22134784458122994,0.049583731828429206,0.002990938259427128
9.456137849246714,1.127349783964952,51.89711856889788,0.027962153801886713,9.024882898946316,2.252784176414398,0.2301805181964115,0.04871312672964695,0.002925207708849443
8.739293698946547,0.5578703096379191,26.77463823993366,0.028333316160044274,8.790898774154678,2.1782147804790153,0.22474982049087602,0.045486189015811834,0.0033354120133731323
8.918600620287679,1.8352505159135082,82.82187348205716,0.0275600716536886,9.273210027840081,2.1209134806923435,0.22601141602862299,0.050171910138063415,0.0030842552681937412
11.314419666288247,1.7306483910782604,79.79264010267276,0.027476918112044252,10.22675353050182,2.2564213293589015,0.270385395920411,0.05701541703809401,0.0023702437507745057
8.70665762680046,1.4131964265705554,65.59054240582049,0.027021455899441747,9.778991595713547,2.2797373791002324,0.21428429856687964,0.05468284896807288,0.0030336784053028856
9.094041130188224,0.38852137532472925,19.066337304630643,0.026719754650804613,9.125027547924665,2.212255571050184,0.22651322710629657,0.048439222290671914,0.0029460490399753525
9.78344780455016,1.628138119589925,73.35188094171791,0.025431056216240262,9.501607863929346,2.288601608452987,0.23092085004621868,0.05307775847532089,0.002586600926172349
10.474429763266288,0.7142014375508545,33.3987622968286,0.02755569244997432,9.52002275962998,2.245098408424491,0.26095676754694275,0.05306709575236281,0.0026342245841231566
9.311572662254372,0.8089605465604783,37.882460189971226,0.0285031788011606,9.257689423265528,2.24484254624164,0.2275443822754426,0.05034388482929319,0.0029497638222389477
9.189257904993646,1.0286567569978888,47.75408355653354,0.028618657956122184,9.115968660837815,2.202330994625132,0.22013529608458648,0.04913190650947618,0.0029234803415790207
9.107279573802112,0.7735406113544828,36.074244440983065,0.02757668944016865,9.125679965652001,2.2034830718819594,0.22359092547071824,0.05006314197821789,0.0029705078246499875
9.019513152074794,2.497211770776048,111.20282141286712,0.02718053239867891,8.724291373747176,2.200544394685182,0.22423341108924796,0.04615479485762516,0.0030145556222838056
9.133171755474761,0.8699931482243566,40.46709971958038,0.02815362707482948,9.196634012375313,2.1924590115432223,0.22091941044537708,0.05007548951114125,0.0029517090083255853
9.021724371655905,1.1692063390143599,55.175849574048115,0.028138396402437822,9.526516095289299,2.227597474650614,0.21420401608653614,0.05072532782980376,0.002943207038974752
9.385354955948705,0.6392888998664761,29.65132028253323,0.025008282607661303,9.2583157513093,2.122792083816777,0.23370301404477167,0.05301919247368742,0.002771009285401818
9.771466391569547,0.5995421195776182,29.040212125588273,0.027608380537723607,8.949863392990919,2.2734807690380925,0.2376202414829268,0.046460990310805216,0.002760913104397309
9.284428609873752,1.4024911331706935,64.9950333711182,0.026819785603664374,9.50767259412652,2.2713449614301706,0.23041524831195484,0.05159387693639766,0.002905529453284519
9.392002474851783,1.0787899019118639,49.62852397231341,0.027888320074527132,9.056340967889307,2.1956256024470098,0.23419321874884302,0.04910749236950251,0.0029489003955549997
9.318204434469834,0.8383258807907287,39.87240550189614,0.027342218438535303,9.3100550674592,2.2797337512971487,0.23138734081373052,0.0496817623873711,0.002944740607694195
9.274540177415691,0.9581601553331515,45.39887952282023,0.027637535876672014,9.746628863825356,2.2777325190544158,0.22378287134906916,0.05292862476608413,0.0028857515996449853
9.88517776133153,0.41073445813023524,19.9765151147394,0.02751547405987146,9.88860493337533,2.2698898844204987,0.2346602778816083,0.055282297110970886,0.0026535301232263574
9.851995179621941,3.027709073224059,136.20545008635574,0.02728765208949763,9.696454383373162,2.2904653206039005,0.25111115836866094,0.052657229146364185,0.002854827628989881
9.37044647006201,1.0829221241222209,50.8514416839891,0.027408882146105536,9.3096618856016,2.2933563960670234,0.22848869383533763,0.04946294073810821,0.002880863498928262
9.294252656384812,0.6850832146858948,32.257666136131824,0.028214815219477392,9.168005763247534,2.2300514263937865,0.22413897428325297,0.049747432195276525,0.002915959741097841
9.719506504819071,0.46779653525019876,22.584319649686762,0.028238059867723233,9.564111735082479,2.2126010626196044,0.23607336692435074,0.05248249233329452,0.00280000846554567
9.883247979751797,1.0836127773270163,50.914002310573025,0.02714987432078093,9.63459077957213,2.2877907390853203,0.2434898731430503,0.05243198886980794,0.002761567166038642
9.218961653830108,1.7125526727061073,78.2090069122596,0.02656876330912952,9.931593677845813,2.0487760650406672,0.23057916767356282,0.05584050073118942,0.002891765133024228
9.531176368800525,0.6062867797155628,29.16027004900806,0.02889988820377258,8.345335869643,2.239539936876763,0.22514490002932855,0.04245409325976315,0.0028518844421119285
8.724881354204403,1.1381777700251197,52.875952935105644,0.029324241067237924,9.216417411683954,2.178332946535866,0.21006574062934583,0.04922524339648192,0.003158309920682831
9.542798573368149,0.8904566900712324,42.54515586094829,0.028109317146146808,9.361686716781332,2.2269201951449453,0.23515873712629232,0.04949575990741527,0.0028885788028201256
9.269231438684404,0.78704310134031,37.48372799622762,0.027274626417287645,9.527229141233253,2.2513447482707423,0.22843728061095764,0.051375084876842586,0.002916794216217137
9.329917713490136,0.8128090462689963,38.68653905518513,0.03032918016337164,9.549080857264705,2.2755935416605437,0.2215480378281262,0.05129883341392064,0.002982566331645683
9.218512394075072,0.7154577344835089,34.337992248355675,0.027564619209547336,9.543076294674625,2.1991234991285857,0.22593631018050683,0.05123949897146543,0.00293711607626216
9.575298738982163,0.6025580172737001,28.67013135458639,0.02857843428838792,9.320629140355424,2.226279671915485,0.23451297236282892,0.05056937047516507,0.0028646162862868848
9.207819075605936,0.6789938076638089,31.960261985065657,0.028004174903059603,9.231861470848374,2.188695378540202,0.22245696929537898,0.05047493968504022,0.002907357669080947
8.163158697249763,1.102641062130566,50.359377847681046,0.02687956607093313,9.358322700508667,2.1941021913237813,0.19751706782082804,0.052419583022757725,0.0032157412387124455
10.15524088088372,0.3691453737138824,18.625706722815394,0.02965892277789844,10.029429958365963,2.312263387485999,0.24320264860385318,0.053641274033511814,0.0027425046603823115
9.008480253462949,0.859415850408462,39.917853852042896,0.02786222082036074,9.202454437473717,2.207312549852719,0.2194721795514148,0.05045048553783945,0.0029968463954148693
8.734571166340356,0.8517534836557688,39.88054471394709,0.028281457175523286,8.862493895383874,2.185680831801163,0.20632884868242118,0.04736482071356062,0.0030289838816815475
9.384235046527753,0.9836344411150764,46.409678261604085,0.027256161118717395,9.569710679725791,2.2937254034279135,0.22886162292824935,0.051905208022404496,0.0028474127801696486
7.756714304548056,1.8099862716150044,81.90503335291997,0.027144990851112587,8.386425906475331,2.2163649011303694,0.17967256263185394,0.04352446629893859,0.0032698020440648286
8.209450418312175,2.355486479154231,106.56793416295439,0.02832832932220201,9.699412008800236,2.150746780763204,0.19812328179618455,0.05301281464298495,0.003225291438489048
9.092779258898219,0.8845365122529021,41.603845961632125,0.02663074545064343,8.716084941512824,2.2838972281317598,0.22464877194377794,0.045978280652090156,0.002900421805381322
9.915776271392476,0.7516059961567477,36.251529116201745,0.028468092226984473,9.751660344142776,2.3603901042153064,0.24132623285712462,0.0526582991564793,0.002745648061773757
8.430727481045968,0.44105181178538005,21.79996758255666,0.02820338024629368,9.282292619687112,2.187023207200524,0.18972845719292275,0.049121883602967466,0.0029867216231197462
9.580867635388895,0.9036219654736123,41.95707788601442,0.027970618509057313,9.37624211609447,2.2176515408431037,0.22826614395742506,0.0517471875949981,0.002773607523656182
9.865090970215565,1.597771250794036,73.84621405542126,0.026995862709334222,10.05459785676001,2.174389776667721,0.24552087612481832,0.055900428655675655,0.0027534235832340423
9.103721993549032,0.8237930264723459,38.32523138125262,0.027831580991045834,9.288025294947614,2.195301884472274,0.22264048388413216,0.051123354410314355,0.0029841100914407893
9.289589098470062,0.7453942963460843,34.80480457688256,0.02773878339281658,9.19746260692854,2.188754756972227,0.22743353623083115,0.05037545024649258,0.002923367905121283
8.262290800448264,2.1209327377156026,96.94642709442223,0.028736670703298717,9.124022519115693,2.1570677652116435,0.2036574404469582,0.04841347545520379,0.0032932261933143986
9.097125563783337,0.9503553709609384,44.89443756530582,0.027134403520225354,9.132973817956694,2.277235015180855,0.22268932840321684,0.04851018479765174,0.0029426928809567175
9.360409367351913,2.9198191985000697,132.7597895451232,0.02958635284929015,9.87524733679873,2.2844710100632852,0.21546716496376392,0.053420738626484304,0.002830740055934545
9.129750986632779,0.619937695701073,29.254828208941767,0.027831581391523794,9.271540161255853,2.1929742067742692,0.22044010293066668,0.05079506494463287,0.0029328360467768353
9.119979191349964,1.063992759208009,50.195846143142084,0.027582871710998155,9.384413684800977,2.267540680416316,0.22242779077093688,0.05006100751834682,0.0029587085393412743
8.526091863740168,1.1768633752955218,53.81718141104835,0.027715227101455336,8.858907746427205,2.2076375374322086,0.20525236365951474,0.04741180591416424,0.0031417456197220515
10.080427443152953,0.9203839296030939,43.11488811042841,0.028353360433516883,8.983570421077868,2.186169779111851,0.25214553712958016,0.04846013191140824,0.0028044468482303735
9.065115269908857,1.1050190578451424,52.807070846086376,0.029366605494551914,9.44591122772926,2.2992098253058866,0.21756280453579993,0.04931835091520736,0.0029958775316548084
9.356902958114569,0.48618146713374616,24.695199269214783,0.03228362333405283,9.24680038319573,2.3098258298151735,0.20593129777035296,0.046037656632980005,0.00287394678754416
9.101579959394142,0.6974042076456971,32.863812229663765,0.028259422103129296,9.28234074724646,2.2057799287044633,0.2184417909440765,0.050793839337975745,0.002949166503080187
9.176735807021396,0.7998779106501988,38.2780694344866,0.02781730700375697,9.486378436357054,2.266674714244499,0.22047226196931854,0.05067553776932676,0.002911162696799157
8.769322816822564,0.7851941829028934,36.68102239033782,0.02808762159655227,9.144769230652493,2.182546341912897,0.2109834639908686,0.04969887126440528,0.003041687936322835
9.836595976543148,0.8909702716371742,41.9718842358491,0.02670164984506239,9.502043950913258,2.3157627738368016,0.24487028963546337,0.051700936812621286,0.002766708983621595
9.373702668148823,1.2037084433506557,56.27207613471905,0.0271502093050408,9.453429137606626,2.2540896360925835,0.23038053031551617,0.05085577260274414,0.0028813363614030073
9.634866413452977,0.4116942587660544,20.207880804110335,0.028765351514363394,9.617536927830262,2.2965657063787916,0.23173455668662413,0.051820452147373096,0.0028235649464015663
9.112566388813505,0.9176516121955685,42.897133358689885,0.02888392017823524,9.307692412112003,2.2032393971762922,0.21833080369798893,0.05055701509614095,0.0029721789238514747
