mu1max,mu2max,KS1,KS2
0.9129573512828612,1.1680308651897027,15.197816474599758,4.855060013495868
0.9054780954491255,1.1530324041500588,15.118613284427846,4.824118040462294
0.903248832662947,1.1468511444784015,15.095586858781754,4.8102421829671504
0.9048414726462399,1.1449275648241073,15.11385528068047,4.8058186837719346
0.9059853863899359,1.2834185105055855,15.12481770637681,4.899059806269724
0.907877870212172,1.1421801043480748,15.145621725440586,4.8015616801669685
0.9043457515761161,1.1400373720926398,15.123782404208917,4.795308259719879
0.8890438050216117,1.2927888196416504,14.965864407115319,4.914575338713078
0.9187404063296701,1.3250705724967218,15.254482801106526,4.9725997318858415
0.9094910042276327,1.145384725479773,15.16516570846376,4.806831049040658
0.9105607417957172,1.1468689372999032,15.170838786361482,4.810732821138352
0.90457622995989,1.1544160644498662,15.110888793098976,4.827115328072877
0.9080953862420833,1.147392962559404,15.148094357381673,4.811345986776927
0.9169563051781449,1.1463461919955586,15.237046592364992,4.809120577024516
0.9093423225342794,1.1440576981006185,15.159083922352433,4.803659715064014
0.9042508008320649,1.1471024691823677,15.110266064698969,4.810819062830571
0.9062982590414306,1.1481060589555205,15.129678729050761,4.813680202138901
0.9053386148996159,1.1375885442711768,15.109534426486134,4.791097181847123
0.906521026067979,1.1563462568149043,15.13598051149609,4.830949799541721
0.9185363233981714,1.2829208834203354,15.262901377130726,4.897098275180059
0.9071952404337151,1.1428511455471166,15.133036281907529,4.801156799483306
0.9065378439472054,1.1480140631814475,15.132706418829901,4.81291179318238
0.9066807819430328,1.15892765572045,15.13697832576666,4.835879904927253
0.9142666637493995,1.3044080060244818,15.216035300473239,4.937695943158161
0.9059133002287896,1.146698428761176,15.125492385682387,4.809852210491159
0.8876090401204413,1.1922406094559266,14.944013203975599,4.907152002914577
0.9111614266298932,1.1416801342363052,15.180638539788381,4.798473793506557
0.8501664611332717,1.0762755968246795,14.566786183095534,4.651372898886875
0.9036606394564346,1.1460682327912233,15.103392051722302,4.808364551402196
0.9049192136967651,1.2558386658513687,15.113049057124911,4.8463795354067765
0.9062183558278998,1.1692696641090674,15.126996845220257,4.858054743600697
0.926461216670114,1.1608159086427836,15.331727792670751,4.839535008920928
0.9062051666729788,1.1491869034697997,15.132112142170824,4.816075712614033
0.9088269710939246,1.1521732139993754,15.15075622213402,4.822150874096716
0.9102923852830832,1.1510448924045174,15.16570006271388,4.81976720828356
0.9059723426910717,1.1365287744509749,15.127983682356085,4.788032742900534
0.906943266522924,1.1501080449456762,15.13408374833315,4.8188050865287675
0.9047712494722547,1.1530512142300635,15.121511059745934,4.824419589696213
0.879267079775382,1.1013182272672144,14.836769024925184,4.7078164930811734
0.9085768348526168,1.1514506162615774,15.152026872197021,4.8203921862013654
0.9082823902680274,1.138695494729661,15.149674471731217,4.793553703691463
0.9072115116184601,1.1485650832702052,15.138293911456815,4.81574591602258
0.9685278490731758,1.1080709794913648,15.730442381291871,4.722065767810559
0.9142574125389668,1.3983728899120949,15.193167760299756,5.099809548924966
0.9027169759704969,1.1518966081288005,15.094953934127622,4.821293202733768
0.899241160071162,1.1390132006402642,15.057582146930818,4.794781057379594
0.9124619763087526,1.337721713103309,15.19067811303958,4.998946727583454
0.9169632156787214,1.1486336335205602,15.2421594265605,4.814187795758784
0.9068178149318248,1.141829554337529,15.133329421125255,4.800923513192762
0.9007915442763544,1.361246002105706,15.084791538156471,5.229449486065323
0.9464788091055519,1.1241821829208776,15.537686735545208,4.759281090343604
0.9057189911810428,1.1500796112731666,15.124879311957459,4.818052722683157
0.9070995981127998,1.1374317970492795,15.137560342717475,4.789523796746154
0.9002533727148735,1.1988502701660413,15.067093570368701,4.91990797350877
0.8910632634397285,1.1561495978109255,14.966227414786923,4.8308956296280785
0.906544530097974,1.1463071775222005,15.128384481562444,4.808876340147229
0.8733397446867003,1.1208771806255853,14.797254291285904,4.7533910961493735
0.9064468340749862,1.1480834711566357,15.13164652880746,4.813010861994324
0.9030004298301773,1.158948174034095,15.096576488645976,4.837938837235054
0.9058916279451167,1.1464027574639188,15.123407868685847,4.809277021941065
0.8952137118010961,1.15634136472886,15.016476018193307,4.831314253678343
0.9059644407324633,1.150021963261438,15.122469156700621,4.817583774017168
0.9624521285465005,1.3742818824908754,15.753897294090365,5.063090399394081
0.9075027023130043,1.1499602068956865,15.143033937988347,4.817460693011043
0.9113204544929023,1.1487239378242018,15.185149381155119,4.814399034611464
0.9040009663779357,1.2811030701882684,15.10753367246227,4.893840608026857
0.8995383697250457,1.1305931473265054,15.063951712492264,4.776708601855911
0.9216863504775002,1.190323081007179,15.259735469428513,4.901829529444256
0.9085751080865806,1.262350246959649,15.138198490713117,4.858482605344616
0.8727546266977685,1.2788307653394515,14.791890532236234,4.889379099155097
0.9323464508745586,1.2597382884087625,15.364867770146592,4.854676477310087
0.9102304973703323,1.1427141700573038,15.174163354249801,4.8007512612434
0.9094453338994098,1.1313488194640997,15.158448466898575,4.778163815907173
0.9087342579285371,1.153442808147645,15.154180039885336,4.826555531844848
0.911255142233351,1.1438185841013662,15.181451595465276,4.803848296316954
0.908162777158045,1.146936206148515,15.147000703813486,4.8103923024096735
0.9080132031979594,1.143029920954581,15.150395301916165,4.8017486592203715
0.9054547997691161,1.1470885994418463,15.121731757783667,4.810754179077167
0.9083908065053565,1.1445175284198943,15.15141170301839,4.804766361327231
0.9062397626630233,1.1512969336554302,15.129466846785714,4.82078633999673
0.9128464317481929,1.1485718105612377,15.195833920104453,4.81439007884827
0.9003850695232979,1.139663450525603,15.06958032012616,4.794736424147021
1.0347863768607208,1.3054439530693416,16.41999016653445,5.11928531070938
0.9071220128823702,1.2799001697544006,15.138119650664352,4.890867437966133
0.9056542389259823,1.149009164970987,15.123180631944432,4.815272948377504
0.9080562421320828,1.264831089540864,15.147249348549694,4.862209261348356
0.9091259576514156,1.1593372971416425,15.160058102687717,4.837119057390777
0.9011313061639389,1.1493648246006172,15.075226424937728,4.816227033909737
0.9083607127015403,1.147316136358984,15.148070022121658,4.811137059514435
0.9105209252059094,1.3125540834625808,15.164104340157468,4.951539973104177
0.9004638132787436,1.1506730738204862,15.07125449541965,4.818965712995783
0.9879952402433143,1.3042975491532782,15.955094541236603,5.1244200317079205
0.9014596774307253,1.2690782342254496,15.071218129566386,4.871992866403817
0.90247129449667,1.1438720131981526,15.090072560680465,4.805560061751591
0.9111946164083521,1.1427132573050303,15.177274882029067,4.800793372377238
0.9083150078289983,1.2849614220393561,15.149008792306159,4.900297363423808
0.9178869774078415,1.1163229231420913,15.248194030406973,4.744308411083449
0.9143299491642967,1.1680493941594612,15.202169609560704,4.855064230700118
0.9199803018908459,1.118282001200474,15.272147559293469,4.748654888273689
0.9041802245884634,1.1481696990035422,15.108486160781505,4.814392297255355
0.9054344163556175,1.1459789112426404,15.119935965599627,4.808277916404949
0.907231082298386,1.1609942044508026,15.146798074921332,4.840209242296991
0.9058649127013552,1.149337542112878,15.127503148506971,4.816580769960276
0.9088396457846339,1.1477138751566136,15.153645270867239,4.81352052225212
0.905123892648868,1.1568518638526166,15.117228055606638,4.831540880189825
0.9294284662349116,1.1486878604877362,15.359621651546519,4.813705580645825
0.9060410387644774,1.1432183227300783,15.129200783248693,4.801957464791967
0.9077543241291115,1.1460938138906067,15.145009575351196,4.8084128499275
0.9831354468779082,1.2488882156900603,15.841289110977606,4.837097298242336
0.9086101123585117,1.1444292318325633,15.154410594795522,4.80612725788568
0.9155333079454888,1.1403687709479278,15.220533671693532,4.795592045734713
