-3.340214163341650999e-01, 4.473420496931025947e-01, 7.069692073700111212e-01, -6.844928239819957350e-01, 1.685048234604343345e-02
1.769320801746998850e-01, 0.000000000000000000e+00, 1.329500809140289619e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 2.530995489906552320e-01, 0.000000000000000000e+00, 1.790460094598610719e-01, 1.244116903034954078e-02
9.497111784726680606e-02, 0.000000000000000000e+00, 1.040360695095536719e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 1.143081462979688157e-01, 0.000000000000000000e+00, 1.158845079197122208e-01, 7.046937468566629587e-03
0.000000000000000000e+00, 2.736431459695781027e-02, 0.000000000000000000e+00, -4.482287254060256937e-03, 3.935675966439823315e-01
