time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_c,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,pH,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_gas_h2,S_gas_ch4,S_gas_co2,S_co2,S_nh4_ion,q_gas,q_ch4,p_ch4,p_co2,VS,VSR
17.0,,,,0.03500819697653014,0.03809448859389741,0.021709542427673437,0.3549866937593139,,,,0.16485446312461768,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387.585471442468,3346.369817199393,0.6370364128531107,0.4418362342457773,,
18.0,,,,0.034797161820587,0.039467740191657774,0.023269043084771297,0.3300776604598601,,,,0.15463537304233668,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792.635861562017,3325.5189790167874,0.5950785429808663,0.3585361229871717,,
19.0,,,,0.03639625889008689,0.04268459975878325,0.025794335223845503,0.31184761860991883,,,,0.1419422271456926,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.671741482978,3476.932110842246,0.6530760657457114,0.44544600337971885,,
20.0,,,,0.035511616965698115,0.03925936063492083,0.025063000907805704,0.3464941590457767,,,,0.14317865874735614,,,,,,,,,,,,,,,,,,,,,,,,,,,,5411.377186144414,3392.270635682751,0.612420342791801,0.3981952120216863,,
21.0,,,,0.032290474413243904,0.04701872046848323,0.01960586254305114,0.3694212308482148,,,,0.16246452968083508,,,,,,,,,,,,,,,,,,,,,,,,,,,,4947.748062619621,3308.547643582975,0.6990654993169771,0.3572655111306253,,
22.0,,,,0.035729107083962514,0.03856675675018555,0.021103583336766023,0.3746095707576294,,,,0.1492093391231648,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.180129957273,3331.018863531911,0.5988947272225142,0.35426080244249397,,
23.0,,,,0.03698117211706755,0.03827983667203499,0.024593686095001073,0.36797483468033787,,,,0.13412978566730993,,,,,,,,,,,,,,,,,,,,,,,,,,,,4881.773305578829,3203.0764747507465,0.7284991180055829,0.3652144727039972,,
24.0,,,,0.037635103914213,0.04324029278929788,0.01878370263300884,0.2776471772989124,,,,0.1386007623558606,,,,,,,,,,,,,,,,,,,,,,,,,,,,5873.431940070336,2862.2254424351518,0.6791378304976107,0.3675690555377999,,
25.0,,,,0.030594034601750517,0.04320584145592036,0.02318655364898916,0.3266737339053448,,,,0.15914895673710075,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287.340819504203,3187.4191178390374,0.7213227113625549,0.4137141427365269,,
26.0,,,,0.03282447104227627,0.03589588544648682,0.020362200520016922,0.2868883474096709,,,,0.16172304314749425,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107.069251607994,3130.7326217368104,0.614708902919927,0.3985005017095236,,
27.0,,,,0.036105376022379676,0.03733071513717385,0.018616256221962932,0.33710450468750947,,,,0.15157875123744394,,,,,,,,,,,,,,,,,,,,,,,,,,,,5765.54028799135,3522.401551928601,0.6094964021878692,0.4042578375756086,,
28.0,,,,0.03586700322255841,0.04191169652099969,0.02376479376842558,0.3176413726250192,,,,0.14718964760957706,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499.250328114903,3066.548810214295,0.7725545328499879,0.3790579026018983,,
29.0,,,,0.030566357252448814,0.034637901022555165,0.0224503047507865,0.2614463503988498,,,,0.17197073041008232,,,,,,,,,,,,,,,,,,,,,,,,,,,,4989.051805850503,2992.877873668475,0.6959967393728184,0.35173051208050554,,
30.0,,,,0.03647361094147885,0.045676994666415185,0.02334964120459378,0.28544699408169044,,,,0.1460482308676753,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069.036969826526,3175.122258514164,0.6736498001094426,0.4156482148575871,,
31.0,,,,0.0290226991906707,0.03502392968509774,0.01936887642332161,0.2424694536235063,,,,0.1386121936269922,,,,,,,,,,,,,,,,,,,,,,,,,,,,4743.973606389301,3203.671963368448,0.7698769899324999,0.3887492432244437,,
32.0,,,,0.032371279630947755,0.037717893247508016,0.02120398077659488,0.25411219138961,,,,0.15626333255997493,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545.154702722484,3174.7867149926265,0.6369553551709208,0.43660532662890106,,
33.0,,,,0.030375288511703607,0.04455541097607857,0.019722662018177753,0.23831704237894125,,,,0.16505560526318236,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392.3133336419005,2764.5737127556486,0.6278820969983921,0.4124466901117275,,
34.0,,,,0.03459287719561622,0.03697284631478727,0.018465218386458274,0.24828508426154552,,,,0.12737566526634936,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043.4374650258997,2445.512510619237,0.7160375693085398,0.32715419517015576,,
35.0,,,,0.03713153454240238,0.04149288187184919,0.020908086904099017,0.25678109922947506,,,,0.1256190331707392,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174.729576959783,2653.1806560410664,0.6283986461112449,0.32737313121303463,,
36.0,,,,0.03208755152310741,0.03401388303400901,0.02074867952135547,0.1976665136641396,,,,0.13445677905781028,,,,,,,,,,,,,,,,,,,,,,,,,,,,4390.624746354982,2357.190078981309,0.7482541797704907,0.3822935150909056,,
37.0,,,,0.035787727062528536,0.040032969001378295,0.01938017549586339,0.22366615195112236,,,,0.14333900705663782,,,,,,,,,,,,,,,,,,,,,,,,,,,,3938.808077178356,2443.8734055852556,0.7404838937319842,0.35802192270311495,,
38.0,,,,0.031246629248438518,0.032952926650658965,0.01996788929805537,0.2232501554412841,,,,0.15254786636123288,,,,,,,,,,,,,,,,,,,,,,,,,,,,4533.354355731767,2872.041106355655,0.6688262230107762,0.37573752715840253,,
39.0,,,,0.03237473828810523,0.03470711071171333,0.018034947718578782,0.1699285387089865,,,,0.13655883509963604,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308.7644028785835,2665.3173528056036,0.7188656839787765,0.32993630003011937,,
40.0,,,,0.035477348770342594,0.04016272146165855,0.01805248375739624,0.19216136873013123,,,,0.12057309346801218,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005.3198552134627,2238.297370711217,0.6766146288311171,0.32898140686778216,,
41.0,,,,0.03238252720227037,0.03956042633530206,0.017970214058682307,0.1695878130995607,,,,0.11071213529034762,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.118988598076,2521.197927078431,0.7130807601635588,0.3272578101537547,,
42.0,,,,0.029770132699159797,0.033670956444817574,0.01923207714994098,0.1735333050826477,,,,0.1316470983640011,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744.3448245492664,2258.66722132886,0.6286145947941337,0.3392393104704042,,
43.0,,,,0.03671221364421271,0.04071636347013452,0.023250286829064142,0.15389318412824785,,,,0.12422175120522014,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563.863251695202,2212.1748481326285,0.7028526976285684,0.35451578159456043,,
44.0,,,,0.03737169818147303,0.04185891422836146,0.021261164871553596,0.14887042311926543,,,,0.13567175961837727,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782.9191602283536,2375.655469060138,0.7662667918640526,0.36992077655530997,,
45.0,,,,0.03200020827973076,0.0438143728452519,0.020412738070748695,0.16318222984936515,,,,0.12320825499168067,,,,,,,,,,,,,,,,,,,,,,,,,,,,4318.898314327472,2393.812970396552,0.6670149486824983,0.3604534503810241,,
46.0,,,,0.03786210728998961,0.03528331936219294,0.023653547082036087,0.1556820533783888,,,,0.10459978921342056,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608.8680810238557,2148.8189755687526,0.6246949738304658,0.32424916240424584,,
47.0,,,,0.03444755136365754,0.04396650204341531,0.02240015018839214,0.1545502337485992,,,,0.09772647671252029,,,,,,,,,,,,,,,,,,,,,,,,,,,,3944.649679491638,2152.6458914678756,0.6386655560899582,0.3825040646283246,,
48.0,,,,0.035066469252978814,0.03525451274981794,0.022490134315803684,0.1737381727211625,,,,0.09858913065969,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698.483869346555,2553.0438120449053,0.6548982019194144,0.3768933989656276,,
49.0,,,,0.03843421580906557,0.04042406263320107,0.02523048853838178,0.16873142452850895,,,,0.10831502195941206,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450.3031194407313,2688.7382816585837,0.7005161013139536,0.3563849637433314,,
50.0,,,,0.03355088827876798,0.04365611626420249,0.023678499371413673,0.15634070873765502,,,,0.09466900298384168,,,,,,,,,,,,,,,,,,,,,,,,,,,,4176.936415826443,2236.213199142688,0.6764809468987268,0.333816363252962,,
51.0,,,,0.03426372391937565,0.0408013868169232,0.02237022061389432,0.130698454337709,,,,0.11505715811293019,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832.52377128679,2632.520674158777,0.6793697151081796,0.4104016464767179,,
52.0,,,,0.037340997300125314,0.04077829546244711,0.021462856918758398,0.15394214297950082,,,,0.10366180027335208,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.1575039049376,2377.0876163197854,0.6114723279936716,0.4091076665841502,,
53.0,,,,0.039391761780457786,0.042964284970582065,0.026367401111539995,0.1297110732680642,,,,0.09564777220159762,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383.175000934922,2202.399904481595,0.656103311584537,0.34383193291236025,,
54.0,,,,0.03725439399185219,0.037961845001246504,0.026646437202796476,0.1476428977409512,,,,0.08898292237011894,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331.8839790299635,2204.729270976773,0.7003338889962721,0.3842737670284534,,
55.0,,,,0.034528667596583115,0.040102472077935554,0.023091660452921405,0.14929163191763734,,,,0.11037733645463187,,,,,,,,,,,,,,,,,,,,,,,,,,,,4051.1337882792122,2238.490570794558,0.6586697863479064,0.4203737166428535,,
56.0,,,,0.04381463511184445,0.04900203164251251,0.024146945230194217,0.1526165483869792,,,,0.10555288807534001,,,,,,,,,,,,,,,,,,,,,,,,,,,,4412.9169423985995,2505.407878773409,0.5823132959230375,0.37879763961993246,,
57.0,,,,0.03960275256252024,0.05186864806343996,0.028803064906510065,0.13228465332321912,,,,0.1113872231889038,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138.478016443057,2850.301690104413,0.7136187707662894,0.3924758451898493,,
58.0,,,,0.04089297548694769,0.05282232291950057,0.024613101464091083,0.1559552355303905,,,,0.10125509246628277,,,,,,,,,,,,,,,,,,,,,,,,,,,,4107.8909092252825,2426.6579875070133,0.6714563521683184,0.4337193316741945,,
59.0,,,,0.04561607000925331,0.0528456447906269,0.02920798961553942,0.13474280165961885,,,,0.08813065926515436,,,,,,,,,,,,,,,,,,,,,,,,,,,,4726.076308180254,2495.7547244212446,0.6113301839071437,0.38090321015622264,,
60.0,,,,0.0360109347487556,0.05078659950674258,0.026738833431229996,0.15587258090356745,,,,0.09166855094874986,,,,,,,,,,,,,,,,,,,,,,,,,,,,4838.345050151243,2942.761978419009,0.7176308842520104,0.3470235959995527,,
61.0,,,,0.043830208907180576,0.05386497796886391,0.026285814028439648,0.1454453340957102,,,,0.09852507845605367,,,,,,,,,,,,,,,,,,,,,,,,,,,,4562.408669985431,2874.2061360841185,0.7244195443663557,0.3589164061528238,,
62.0,,,,0.04584380471313699,0.052939787409883025,0.0282457372987803,0.18093820812465963,,,,0.10275267130238619,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982.0141696370633,2666.9262257028204,0.5709222169771345,0.44266346569275306,,
63.0,,,,0.04893585211550011,0.05593981344991367,0.031087551147566443,0.1783020751472897,,,,0.10265641908520075,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270.64269750023,2497.354144842286,0.6254479406816926,0.3661442065619884,,
64.0,,,,0.04673038709526449,0.047178590083796136,0.02930628237233199,0.1790762911438372,,,,0.09441693827490938,,,,,,,,,,,,,,,,,,,,,,,,,,,,4343.5724459381445,2789.179248211025,0.7567772396416489,0.33310281445028705,,
65.0,,,,0.04559569597800446,0.05091107846892405,0.03364787270620723,0.1838263122199052,,,,0.0877214565331596,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929.419033977827,2467.7285347785946,0.5970412643358286,0.3464637999080679,,
66.0,,,,0.04436752446931827,0.0480219011063233,0.03575892690645698,0.16893079887881438,,,,0.08869880724072585,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259.261126213477,2531.5807165233277,0.598884991899863,0.38102604653205124,,
67.0,,,,0.05206732345270281,0.0487611834762996,0.028731812622154664,0.19755059316365614,,,,0.08381598698042442,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948.071518298135,2549.044377494398,0.5881875154119033,0.36461740624486133,,
68.0,,,,0.04281039104539482,0.0588163180790743,0.03430769639273553,0.20151021815664252,,,,0.09158273454575455,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261.4068899151,2745.810029110573,0.7102610035065864,0.4406596092872734,,
69.0,,,,0.04291652474877151,0.061577021356409044,0.03696701308192912,0.18215631733858656,,,,0.10914564804859422,,,,,,,,,,,,,,,,,,,,,,,,,,,,4572.184517840232,2989.554369997641,0.6991018937180524,0.3767680420274476,,
70.0,,,,0.0519380107770246,0.05306162581255583,0.03346031499237343,0.19005569337272488,,,,0.1009492060762059,,,,,,,,,,,,,,,,,,,,,,,,,,,,4686.548016683686,2996.869778035925,0.6347422442881179,0.3809696525090408,,
71.0,,,,0.04919060798771994,0.0659078986726645,0.02964148964272268,0.19979069884757403,,,,0.10282293381832705,,,,,,,,,,,,,,,,,,,,,,,,,,,,5236.733116377586,3143.281074253559,0.6507597084722204,0.439544273378581,,
72.0,,,,0.04505457692654956,0.05918647317782468,0.03303702617062444,0.19383933167107845,,,,0.08943286547948792,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187.702604037888,3353.244173104786,0.7448944721642838,0.43338346665056215,,
73.0,,,,0.05152222963695934,0.050862543906414426,0.031767439715826316,0.18538191331958015,,,,0.11100115777314719,,,,,,,,,,,,,,,,,,,,,,,,,,,,4991.153340918509,2953.371077756227,0.6556752207648286,0.40009485861876254,,
74.0,,,,0.05010886065429772,0.0637243639718784,0.03918210486497501,0.18486846236223847,,,,0.1019147101648782,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334.44990236664,3337.085158469811,0.7209098604627601,0.38654483127377814,,
75.0,,,,0.0433705429542337,0.05919783256602658,0.03125186846104872,0.22834744719726616,,,,0.09200639600243327,,,,,,,,,,,,,,,,,,,,,,,,,,,,5288.514393452,3114.898656994719,0.592193317194741,0.3868238317016216,,
76.0,,,,0.047837951381690495,0.057961080795932936,0.034881332057362775,0.20856655255721301,,,,0.11797162021425114,,,,,,,,,,,,,,,,,,,,,,,,,,,,4396.8134255776085,3091.3648575827087,0.6745086479559237,0.3801502965081508,,
77.0,,,,0.04409309554543524,0.06524336198085394,0.03645016299836204,0.23201561421194597,,,,0.10104242692948422,,,,,,,,,,,,,,,,,,,,,,,,,,,,5505.286770511146,3191.9703712837168,0.5782305391101347,0.4186086683038498,,
78.0,,,,0.049532206279167684,0.050951442948997575,0.03435356150627608,0.23597339374076054,,,,0.10310089716877065,,,,,,,,,,,,,,,,,,,,,,,,,,,,5124.134728976737,2746.879431861086,0.73160006921752,0.4444285372409111,,
79.0,,,,0.04617946317035497,0.05311706880131949,0.03718138782938981,0.21761985012552673,,,,0.09766579978262503,,,,,,,,,,,,,,,,,,,,,,,,,,,,4665.17815796445,3268.099947163215,0.6698320614288694,0.3905792043807374,,
80.0,,,,0.04366917314101418,0.059566918076668106,0.03673647785784509,0.1837169149457244,,,,0.11271837143943399,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.8538741531665,3252.4225093904734,0.6662899827450561,0.40566801273747694,,
81.0,,,,0.04726641277123986,0.049349809966504794,0.03757947860612736,0.24050176681994537,,,,0.10112438411252196,,,,,,,,,,,,,,,,,,,,,,,,,,,,4929.992581883716,2944.4245891344503,0.7682334963186329,0.4447500042645173,,
82.0,,,,0.051616960029230996,0.062208362487523504,0.03115187012722877,0.21431290061269073,,,,0.11579376992029403,,,,,,,,,,,,,,,,,,,,,,,,,,,,5403.811091072523,3263.5210170619966,0.716874861929512,0.4564675311565321,,
83.0,,,,0.046666513820460304,0.06497611502535725,0.030792004991525863,0.21045517294642438,,,,0.11506689674257145,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.170553969675,3578.236080655734,0.6543755832097494,0.4011310584042762,,
84.0,,,,0.04431005261469251,0.05227669315615468,0.03544607587152635,0.19801251437315043,,,,0.11530895079425336,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.761738215604,2791.554541551556,0.767444208412846,0.404036190672582,,
85.0,,,,0.04812535097815352,0.048310874543840754,0.03630138275824064,0.22249314077515148,,,,0.1071292000568829,,,,,,,,,,,,,,,,,,,,,,,,,,,,5716.837187966398,3298.662350399283,0.6461505493544365,0.3827843301261508,,
86.0,,,,0.04665248447225874,0.0639179343306671,0.0390043303746339,0.24146662880481856,,,,0.12207973872877777,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034.201666634569,3264.6646865450903,0.6168626917251848,0.3949322126446828,,
87.0,,,,0.04737932095914563,0.05905065912928794,0.03669621064369446,0.25066282145577484,,,,0.099202660934158,,,,,,,,,,,,,,,,,,,,,,,,,,,,4838.480294705119,3056.016283607118,0.7679930715824987,0.3950274905990902,,
88.0,,,,0.04702462034188768,0.05053105809146468,0.0384006434359505,0.21999435586024804,,,,0.10526576139638132,,,,,,,,,,,,,,,,,,,,,,,,,,,,5615.546904199462,3064.494394578995,0.6720582689166572,0.394359541008437,,
89.0,,,,0.04548777781579912,0.05409002139200599,0.03231110518703358,0.22994383954715733,,,,0.10492440318488924,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343.617284881188,3444.464282373292,0.7209344672955345,0.44677667324798664,,
90.0,,,,0.045928195267976514,0.05348507756528433,0.03429843980483531,0.20997425854345195,,,,0.10880503522210283,,,,,,,,,,,,,,,,,,,,,,,,,,,,5973.768830636961,3095.4717475712123,0.7560158500306899,0.41041581588407583,,
91.0,,,,0.04795167235218388,0.04749595859173085,0.03152997122164232,0.21830238078211497,,,,0.10957994732392956,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729.407123199533,3103.2799338643567,0.681141869395459,0.3554690524341616,,
92.0,,,,0.04021061323656325,0.0490398600047357,0.03834812194687191,0.21841230166619272,,,,0.10774969149998039,,,,,,,,,,,,,,,,,,,,,,,,,,,,5511.704877337801,2845.5959299071105,0.7632957744718244,0.39798378066207923,,
93.0,,,,0.0511424550900015,0.05298321103452863,0.03144053231171507,0.23698258235597158,,,,0.11740047657864229,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886.11551248562,2752.818888544992,0.7020038547901402,0.4286232119429692,,
94.0,,,,0.04592797365785727,0.05976086445167492,0.03523315941479561,0.19076302982467935,,,,0.11951901558180894,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823.6228828639,3547.733623897536,0.6117205982310249,0.4302929209530816,,
95.0,,,,0.04513931030017543,0.059921112853373926,0.03298547620079995,0.1857442698443241,,,,0.09244636327029555,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210.570832419446,3391.9651792715244,0.7022219598002394,0.36966681449427374,,
96.0,,,,0.047953373391932265,0.05582105527874883,0.030541574104865903,0.22687531200042665,,,,0.0991248298279373,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647.361566279068,3515.6658413073487,0.6261307630162113,0.43525352331984746,,
97.0,,,,0.04332578167656784,0.05827923135967064,0.03774243847659109,0.22448739492902933,,,,0.1173505813055771,,,,,,,,,,,,,,,,,,,,,,,,,,,,5368.1906209918025,3350.7928672591615,0.7375961385256807,0.4141832574348862,,
98.0,,,,0.04969073584724819,0.0522206687092284,0.032773847824097056,0.17369344427424388,,,,0.10933385682685491,,,,,,,,,,,,,,,,,,,,,,,,,,,,5705.85529387211,3584.683172520782,0.685820836734543,0.419909573216835,,
99.0,,,,0.04717968003357837,0.04640253979473485,0.03102373684519997,0.2193961947710807,,,,0.09089302970269428,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081.672593625211,2900.2752969461285,0.6906177388664814,0.44239438716422563,,
100.0,,,,0.04173778533959662,0.0490498768088832,0.03207965648003709,0.17395828422391424,,,,0.117200450782768,,,,,,,,,,,,,,,,,,,,,,,,,,,,4689.439276886356,3666.6663754905085,0.6797785244018698,0.4191703345829535,,
101.0,,,,0.04908110122384245,0.05245158066479056,0.03125280483047699,0.1774871447385299,,,,0.09014831872955406,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808.128322698943,3025.1314343713866,0.6197972836563609,0.377412106829295,,
102.0,,,,0.04359392554124143,0.04992222887396909,0.03463163348847647,0.17366601831634704,,,,0.0942938255644795,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456.609399367611,3320.3356256716356,0.6529638796075632,0.38308278614185964,,
103.0,,,,0.040971478587220146,0.05171537846578421,0.03349669882854536,0.20897696417329523,,,,0.09860103029294297,,,,,,,,,,,,,,,,,,,,,,,,,,,,5498.45621717467,3345.4516589326804,0.69929769455729,0.4684297498422656,,
104.0,,,,0.049990993073755596,0.05320015449441295,0.032041878330839824,0.20609702809970468,,,,0.10169812659893936,,,,,,,,,,,,,,,,,,,,,,,,,,,,4862.268047286004,2908.498572306345,0.7220891330077991,0.40353303222391795,,
105.0,,,,0.04935538358440761,0.0578755276619151,0.037889276255647704,0.15655131852610407,,,,0.11242389810352876,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010.219571660457,2926.59363837793,0.7437846403632302,0.4474836171948044,,
106.0,,,,0.04252923707737276,0.05164419907315028,0.03511171623084757,0.17440758771142725,,,,0.1070641056193503,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751.239818497577,3087.3542485458274,0.6816824757966308,0.3729629914935188,,
107.0,,,,0.049587312227417656,0.05823476934296262,0.03016360769476102,0.1910382532025629,,,,0.08981388556491221,,,,,,,,,,,,,,,,,,,,,,,,,,,,6292.911189941159,2799.1374555585717,0.6459340209919335,0.3899513731981893,,
108.0,,,,0.04570684921987844,0.049479058862173964,0.0289374491560857,0.17974128111060803,,,,0.08645190172019031,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032.130252023654,2988.7189555795885,0.6845038815224549,0.4757241388878652,,
109.0,,,,0.04781504572743792,0.056069204183533096,0.029979064864143683,0.17447018444652415,,,,0.09112907984668969,,,,,,,,,,,,,,,,,,,,,,,,,,,,6231.1037512940975,3121.5870768548857,0.7292829817555165,0.3616482961972909,,
110.0,,,,0.04291657336543101,0.05819392818437106,0.03698559755424759,0.19533540021552634,,,,0.09724218220616727,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011.604716264126,3249.3657981736096,0.6464314324547991,0.45735392235205197,,
111.0,,,,0.0427855883196211,0.05178977202295398,0.028781768389082998,0.16153361818130543,,,,0.09825645973157761,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370.47923503141,2851.584334601994,0.5919376594674529,0.44726247758133797,,
112.0,,,,0.04665291696692705,0.04682544921005708,0.029611933450437725,0.16397025603179646,,,,0.10942424311820237,,,,,,,,,,,,,,,,,,,,,,,,,,,,5765.252225195125,2897.2898587040263,0.6253984665288012,0.42420016540215,,
113.0,,,,0.04637382412314155,0.0477377630916888,0.03583992253537781,0.18219788085762154,,,,0.10430131023731998,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146.247317539718,2921.6371951534284,0.6293591057475552,0.4468697143635855,,
114.0,,,,0.04979523615604726,0.05669122691072839,0.03523849343696267,0.18668226643865235,,,,0.10942476756469882,,,,,,,,,,,,,,,,,,,,,,,,,,,,5881.098394572387,3352.03157287822,0.6555999213133534,0.37040260093710375,,
