time,X1,X2,S1,S2,Z,C,qm,qc
1.0,0.7488386893097361,0.39426846050350633,1.3394478482406433,2.7504562072779963,9.035623108919067e-06,127.47968592271002,13.196106494970879,4.305728495521965
2.0,0.9095607870818566,0.37481129314227224,1.6411494204955541,2.4144927003395775,9.27049496882e-06,127.83980805016547,12.224465196331801,4.350098284255477
3.0,0.8439468109285644,0.3898054326826439,1.4850815049937365,2.256300145203808,1.1552478067609741e-05,98.85684844044835,13.361340552765116,4.218276469129755
4.0,0.8827645614762073,0.40419418955238867,1.4727829449846361,2.1830793840285834,8.789761034548306e-06,110.79454857749508,14.729451990448975,4.416384334055237
5.0,0.7148829442858108,0.4025852600226894,1.3176409916876601,2.669265889936054,8.628486952231534e-06,103.9836760316984,14.47433960638902,3.672053788172202
6.0,0.8563534425769272,0.36457038172809997,1.4889597631924814,2.7260158973428514,1.0377919550703727e-05,104.84073916311546,13.679535594739294,3.7123008972893845
7.0,0.784582593208925,0.36950081534035395,1.3502305408250426,2.498674680339713,8.677823383420393e-06,112.14454643605748,13.544998658091448,3.517709547354263
8.0,0.9081219431691533,0.37667383312902947,1.4000108443410315,2.6250961358977767,1.017628031627703e-05,99.37510749110356,14.95252032227507,4.017579619878073
9.0,0.888872646613146,0.35574860899958455,1.3480386496965784,2.7868551497568492,8.74609669880725e-06,99.56372696505292,11.806664735532536,3.5684098888852955
10.0,0.8435971496328069,0.37444308095496137,1.3323830895985513,2.456048942103635,9.118117553406469e-06,101.84611733649841,12.43994134331148,3.7845963977624733
11.0,0.812483781933708,0.31945194369086116,1.629733582609369,2.094222405495131,9.538351378882956e-06,110.27538341971895,14.3325791706877,3.3494193895078137
12.0,0.9007693632358807,0.38622083372588795,1.442301750502241,2.268853236472223,9.680062640447907e-06,103.9844992468604,14.063484022174418,3.9046521861612753
13.0,0.6847764985999807,0.3299889420699665,1.5088309843712067,2.303612613215122,9.436399373907564e-06,119.62673784497464,13.738415933993736,3.090019368987469
14.0,0.6739494326207537,0.2868831425114139,1.5318826802801433,2.449153400954455,9.223102165136719e-06,119.55697091738796,11.758533387841238,3.5728832934361145
15.0,0.6817210178379917,0.35913646400363475,1.6637431985882931,2.55720855762597,1.0888992787225596e-05,96.69889037914422,12.388363691684818,3.499104699100779
16.0,0.7137803784162808,0.3485032487898701,1.4855839978108336,2.057267743670325,9.287462785181212e-06,107.74395466015672,11.441528770173193,3.007477876351791
17.0,0.77250999505142,0.3033978705075272,1.3921601850422087,2.247660503848664,1.1545608166509398e-05,112.38204565857214,11.849788013520964,2.8586448418792334
18.0,0.7625940252558912,0.30383808303829135,1.355225538832214,2.634439112919253,1.0395117217810522e-05,118.850912983785,10.340216375867584,2.9059699119028592
19.0,0.7153219113895499,0.32735902477000217,1.268629832695405,2.023679570449158,1.0108244871510686e-05,91.05684569701745,11.41149905936886,3.1442393054655216
20.0,0.6558389927077221,0.29023898303674445,1.388411705141608,2.1059282585604406,1.1267161447666506e-05,90.24937182240515,9.733134243553627,3.4966552469748233
21.0,0.6354391412703845,0.34275687450036474,1.5168745660073766,2.477777927326823,1.1257076484873069e-05,106.03436586870546,12.490928648823944,3.3321243999996706
22.0,0.7025003525282882,0.29551458476609177,1.6464265678463301,2.624307142181446,9.89894672533537e-06,92.62554126223569,11.785430433775591,2.7136820018743952
23.0,0.6874301384998432,0.27625746820890096,1.3751495442317039,2.216736743348167,9.29956618400931e-06,90.75316172259635,10.63359635242456,2.60143959699187
24.0,0.631085435778896,0.3413339280708304,1.4957795308773438,2.3690029935625816,1.0724624048063285e-05,87.57188907766194,9.409743603962259,2.646541713327587
25.0,0.7409159045230942,0.3212931628578244,1.384339038104774,2.0350336089564673,9.545727949566795e-06,113.01863163101645,11.878539734295565,2.661246309514638
26.0,0.696065625946802,0.2751959793304473,1.5467948932945017,2.2892061410450277,9.24832747138072e-06,84.83555321323824,10.436796451102369,2.599348011241945
27.0,0.6172156812216573,0.2736116480761985,1.5045952781453078,2.3023766194323048,9.239925698121988e-06,101.92278712546982,11.03709571044881,2.530410023051002
28.0,0.6932878055093279,0.31457282505139916,1.2908039830071731,2.2918088230776017,1.0311890589965883e-05,108.84772686100675,12.011555314994679,2.399075267897365
29.0,0.7691657903206557,0.2713582996704878,1.3502018407254905,2.5275170189742315,1.0008782846156033e-05,104.77259040981453,11.54760367676806,2.7766598622819134
30.0,0.6707757519149936,0.305367467831424,1.5663983099278376,2.1189712718627347,1.0973901354436976e-05,109.16344948509972,10.913014598954591,2.8355233606281893
31.0,0.7087303258014067,0.28403662460448303,1.4031879100189972,2.137376154872188,9.568304249537055e-06,91.70495261939548,11.387337532405862,2.9129561873530303
32.0,0.7514920718574779,0.24457009704068494,1.5620440675024876,2.3939732461875955,9.652802574335412e-06,86.44438787601163,11.011871892795533,2.755757005663117
33.0,0.6682274956056314,0.28416719673505797,1.7252213747095866,2.536686480345508,1.0372830831878356e-05,106.31341431052044,9.97908800062216,2.3848041664734647
34.0,0.5882707473999416,0.31394561119466324,1.7306611508097693,2.3434265575027493,9.150685994018486e-06,102.5439613664357,11.85949359082189,2.425948289191728
35.0,0.696554162774438,0.28343682471199644,1.5281763819527268,2.54313941165944,9.604655230216601e-06,83.47416508728622,10.85135025604631,2.934760181266404
36.0,0.7131246302266948,0.2816771165815479,1.5072710685594402,2.414673524208601,1.1118526163693186e-05,96.78520897438185,10.618594066365818,2.7822323911628604
37.0,0.6965823300162045,0.250660966632664,1.3744348702094296,2.5464213934954016,9.854080409847364e-06,110.52975966767649,10.952263519289374,3.165103836284339
38.0,0.6261632318108749,0.26371769015846686,1.3573195858855573,2.8172708826331156,1.0854321445024612e-05,103.55827819681492,11.337561212765388,2.786489329676253
39.0,0.6361092479355882,0.2642348313726297,1.4751350880438963,2.170476251504551,9.772993079240175e-06,91.77894057842069,10.289109533097152,2.5300690080544785
40.0,0.6501525408452353,0.3073837455442977,1.693157822031571,2.225858945516991,1.0116976229765926e-05,99.90073557914971,12.818173794290532,2.618212379645047
41.0,0.7850301123459157,0.28486753991614244,1.6560172210627626,2.378538436597814,1.0428656558728294e-05,93.02246117240988,9.905941528786343,2.666859618357405
42.0,0.6081034358810092,0.25606540098739156,1.7894931376027983,2.36542761521358,8.659353798153903e-06,89.39657784966938,12.949337930186218,3.4646746889643945
43.0,0.6594176184489712,0.2839073593854019,1.4504481290859959,2.3061677312382542,1.0096390252395291e-05,105.3092318555964,11.093192266043825,3.171029330420868
44.0,0.6721881136774368,0.276704995250852,1.7286566778977503,2.7497589357373777,1.0844386355930782e-05,111.94843342605681,13.287052833588772,3.4475571773645752
45.0,0.6118941478398338,0.3310530099216643,1.805680956251504,2.2846765718685313,8.748888339669716e-06,102.14434170680614,12.67452786556687,3.0141554338834435
46.0,0.7758129189570041,0.3218310875696837,1.5325415647112193,2.2922556737207764,1.1018507746589052e-05,91.71773250480473,12.57360478052267,2.9709194673391712
47.0,0.8095202778803955,0.3109115593005138,1.3549349033009153,2.589983076249728,9.825851136434234e-06,93.38857282156951,11.795631174483363,3.6493694895154722
48.0,0.604531969817307,0.301781873232108,1.591808405496397,2.3896005327108374,1.1603652212658876e-05,100.99442147817125,10.753705851546972,3.718707711865912
49.0,0.6540008709000944,0.3400424139851345,1.5443227990708246,2.3081739028360477,9.380084176064217e-06,113.05521825542665,11.243478502671083,3.0155513698204746
50.0,0.6129095891885084,0.32735702330074495,1.57277267239713,2.284176352177835,1.0832384093496635e-05,94.99968010849652,13.193509102577952,3.608121505894479
51.0,0.6745995158234928,0.30882057882143554,1.5851380629790264,2.796579356717343,9.450803273378302e-06,103.13770488445559,12.522641452802956,2.841076214274477
52.0,0.8070119779716429,0.32849224844214686,1.6525951450996115,2.7847218314404603,9.680600958518956e-06,96.56831259793161,11.482576659215667,2.9006754160116226
53.0,0.6619466920381463,0.34703032287412894,1.761466038653294,2.5271204161826155,1.0805470417198563e-05,112.77909085232426,12.733719655175282,3.3757412147027566
54.0,0.7092919807527578,0.3121602072400029,1.3510469164041443,2.1445827690455093,1.0373946684238578e-05,119.57923101717341,12.976190614856591,3.2888907004235173
55.0,0.7044329907489455,0.3445773548786164,1.6052031501748967,2.631328865421932,9.990304023019763e-06,112.09677088534114,12.491850121866376,2.8927710429522
56.0,0.7720346750150389,0.3215404733754165,1.3499693996862272,2.7790566838285105,1.0602252673681882e-05,118.42134802936671,13.453978693182973,3.3507856850784647
57.0,0.7154613917726409,0.33958110755952553,1.5196801152566255,2.3440187406478397,9.463839204790743e-06,117.1026095672252,12.217527776012776,3.487440771133317
58.0,0.6167852462376762,0.308334509155136,1.4995252748962713,2.153818597505983,1.121720904619116e-05,90.43072291169955,11.698250715301892,3.2018130674416425
59.0,0.6957805220143631,0.2719277840644011,1.7939582326847054,2.7128876585342447,1.0005950189718403e-05,102.42887399862768,13.573893807593237,2.8645722148246335
60.0,0.7450093453367568,0.3223990426159497,1.3508241073999394,2.2594193365485857,9.39853837099852e-06,97.71801577936557,11.671660399269195,3.420475537139991
61.0,0.661252862469807,0.29685933756157135,1.5208943336070906,2.8711790722300057,8.738793253376942e-06,98.9205228660089,10.944960446784744,3.3655109064944186
62.0,0.7843467896024535,0.2757680824272479,1.4208838831368635,2.4662843086056925,1.0017546975397239e-05,96.33364904591147,11.71282471371383,3.355016097728327
63.0,0.7356900181552756,0.3080609090566553,1.4932432600616106,2.5626754137284875,1.043774726768774e-05,112.46698989370879,12.092391193533707,3.5308933232643387
64.0,0.7420885616032203,0.2811548687827569,1.5844026809360447,2.6371781824845275,9.445513868543984e-06,113.81601702316553,11.360867963656217,2.728689755099804
65.0,0.7330216617922761,0.2983265180402896,1.3420415998336879,2.7738380247376413,9.95389620867009e-06,107.44578582593263,11.068106111414686,3.5072585845508257
66.0,0.6519144820894033,0.3054286138190852,1.4358528929964003,2.2632960144768766,8.773488508785041e-06,106.67341016750403,11.465669018728692,3.0690485288856566
67.0,0.6171901248903235,0.29925530479869666,1.7476709118777705,2.525545561951699,9.225708055003244e-06,90.5228604942045,11.578317561588898,3.4876556136586236
68.0,0.5978098066400171,0.2633129246235662,1.5950113491976663,2.7250825828523557,1.1054435060931396e-05,102.3379178263954,11.701487585801619,3.3392533697658715
69.0,0.6550393692976096,0.2895365659558526,1.6631411630942958,2.7125803721178814,9.025625544575475e-06,106.95936871262639,12.053010885856178,2.9898696824240294
70.0,0.693560228385684,0.31975770232152495,1.6481167347503547,2.273123473270477,1.0730335016517456e-05,90.896254907314,10.91249857280933,2.9813936843416373
71.0,0.6732919783843301,0.24923702506082893,1.5334240445893046,2.805589120981715,1.0620943316243318e-05,104.19463156498338,12.68050509601922,3.2715236277260296
72.0,0.7149487372593105,0.25229493667211883,1.525957946389885,2.280508239673554,9.474013041231187e-06,104.3827010197186,13.024487241132812,2.874921583989326
73.0,0.6930234339314393,0.2849706493473748,1.581612428252763,2.938367097355955,1.0123432311141393e-05,100.34246399045166,11.033511087953597,3.0404164055593164
